id,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC
5023948,3.6492928,1.25e-05,55002.377045,0.026476,0.35,73.921,8.5235,15.048,6174.0,False
8784288,3.655118,6.9e-06,54965.264718,0.027385,0.34,80.404,7.0841,13.661,5712.0,False
8939650,3.6553208,6.9e-06,54965.82066,0.02518,0.37,75.7351,16.7568,14.268,6142.0,False
6387450,3.6613261,6.9e-06,54968.269124,0.018156,0.2,76.4241,7.4445,14.349,5205.0,False
3656322,3.6636688,1.68e-05,54956.357922,0.045261,0.59,72.2832,8.6004,13.061,5075.0,False
6182019,3.6649654,7.4e-06,55003.801005,0.026444,0.29,71.1858,17.74,15.643,5504.0,False
8196180,3.6716611,6.8e-06,54954.075157,0.027104,0.31,79.3405,6.995,12.814,7114.0,True
10395543,3.6874702,7e-06,55000.19219,0.008764,0.09,78.3545,16.6092,14.418,3946.0,True
3115480,3.6937025,7e-06,54968.194275,0.02159,0.28,70.7346,10.4255,14.469,5961.0,False
5022440,3.6939503,7e-06,54966.608467,0.01479,0.19,73.8076,8.757,15.286,5719.0,False
9753154,3.7042675,6.9e-06,54998.553701,0.017831,0.39,75.9769,19.6831,12.402,6514.0,True
10294608,3.7089843,6.9e-06,54956.218283,0.029287,0.37,81.5534,9.826,13.344,5603.0,False
4276114,3.7224071,7.3e-06,55003.79077,0.016391,0.17,73.0204,8.3789,15.691,5524.0,False
6205460,3.722832,7e-06,54956.455222,0.098339,0.58,74.0318,11.3579,12.746,5242.0,True
6200709,3.72353,2.11e-05,55001.464543,0.025672,0.28,73.4792,12.3963,16.72,5794.0,False
10863286,3.7238667,7e-06,54955.43462,-1.0,-1.0,80.3896,13.7987,12.966,7071.0,False
5294739,3.7359952,7.1e-06,54968.053209,0.101796,0.59,74.7945,7.611,13.93,5068.0,True
11913071,3.7478351,7e-06,54955.943496,0.033275,0.37,81.8508,15.6304,9.532,8329.0,True
11913012,3.7478484,7.1e-06,54967.177975,0.04316,0.35,81.8439,15.6546,14.763,5883.0,False
4758368,3.7499354,7e-06,54958.206761,0.065651,0.57,73.5373,8.5836,10.805,4594.0,True
11774013,3.7562477,7.4e-06,55000.572627,-1.0,-1.0,83.2223,12.1138,13.86,-1.0,False
6367628,3.7796922,7.1e-06,54957.352101,0.103727,0.59,74.518,10.7569,13.035,5185.0,False
9005854,3.7804542,7.2e-06,54968.458209,0.024533,0.27,75.5406,17.5102,15.569,5190.0,False
5802470,3.7918726,7.2e-06,54967.133705,0.021845,0.26,74.6866,9.0057,13.764,5418.0,False
9291368,3.7964709,0.0002586,55002.319217,0.067468,0.53,79.1577,10.8115,14.005,7889.0,False
6628237,3.8401292,7.4e-06,54968.139103,0.018679,0.18,76.4499,7.9911,14.479,5679.0,False
7212066,3.8404858,9.3e-06,55186.355299,0.018336,0.21,76.2551,9.7886,15.26,5504.0,False
4067110,3.8405992,7.3e-06,55000.0,0.000248,0.16,72.5791,8.8186,12.855,6499.0,False
9411943,3.8440226,7.4e-06,54967.087833,0.01934,0.22,78.994,11.4229,14.738,5656.0,False
3544694,3.8457,2.21e-05,5500.426884,0.023668,0.29,71.1841,10.4243,15.925,6172.0,False
3861595,3.8493669,7.3e-06,54959.728108,0.02042,0.2,72.5166,8.5502,11.432,6054.0,True
6863840,3.8527339,7.4e-06,54964.745869,0.023521,0.31,74.7665,11.6515,15.138,5024.0,False
9166862,3.8555993,7.4e-06,55003.679731,0.026283,0.27,79.1517,10.3589,15.272,5714.0,False
4815612,3.8568,0.0001293,54999.315013,0.024885,0.33,70.1313,15.8439,15.175,6387.0,False
9028024,3.8578626,7.4e-06,54968.540428,0.204568,0.86,78.1866,11.7492,14.426,5494.0,False
10155080,3.8609029,7.4e-06,54957.048137,0.024597,0.29,80.6584,10.9192,13.017,5830.0,True
4474637,3.8867254,1.62e-05,55002.9943,0.087724,0.58,73.0603,8.8508,16.81,-1.0,False
4174507,3.891825,7.5e-06,54966.03964,0.018876,0.24,73.1705,7.9143,15.439,5723.0,False
5285607,3.8994011,7.4e-06,54959.57601,0.02738,0.36,74.0184,8.9815,11.419,6235.0,True
3231120,3.90009,2.24e-05,55001.478119,0.024579,0.25,70.5563,11.0816,16.597,5555.0,False
5370302,3.9043269,7.6e-06,54967.350725,0.02858,0.3,73.8407,9.5043,15.016,5606.0,True
7940533,3.9055972,7.5e-06,54954.622194,0.048829,0.44,73.4106,18.2379,12.862,5326.0,True
9392702,3.9093145,1.6e-05,54964.893911,0.033764,0.37,76.3252,17.0243,14.618,6170.0,False
3241344,3.9126783,7.6e-06,54966.428168,0.023524,0.24,71.4596,9.1831,14.756,5422.0,False
7377033,3.9136205,7.6e-06,54968.471285,0.014339,0.17,76.6148,9.4602,15.533,5081.0,False
2969628,3.9464793,7.6e-06,54999.886745,0.219425,0.99,-1.0,-1.0,-1.0,-1.0,False
11867071,3.96385,0.0003896,54999.717143,0.020036,0.21,82.3988,14.1669,14.281,6403.0,False
3973002,3.9841974,7.8e-06,54967.882431,0.025225,0.34,73.182,7.4524,14.985,5740.0,False
10346522,3.989142,7.8e-06,54965.571148,0.110493,0.59,80.2333,12.3967,14.404,5286.0,False
6545018,3.9914603,7.8e-06,54965.835642,0.038328,0.42,76.4678,7.7081,13.748,5594.0,False
7041856,4.0006688,7.7e-06,54999.450276,-1.0,-1.0,75.7377,10.3343,11.978,6672.0,False
8504570,4.0077046,7.8e-06,54955.77716,0.034006,0.35,77.8086,10.5796,13.251,6874.0,True
3427776,4.0166817,7.9e-06,54967.239974,0.014678,0.17,69.3937,13.9143,15.371,5292.0,False
8242681,4.020629,7.9e-06,54966.637566,0.029408,0.3,77.4567,10.557,15.472,5961.0,False
8234477,4.0286719,7.9e-06,54966.956865,0.056355,0.5,76.4998,12.3409,13.775,6071.0,False
3097352,4.02984,2.36e-05,54999.654921,0.029231,0.3,68.884,14.3531,16.936,5760.0,False
7695093,4.032768,7.9e-06,54966.30036,0.026815,0.27,76.9264,9.6488,13.861,5706.0,False
9835416,4.0366052,7.8e-06,54957.446497,-1.0,-1.0,79.2253,12.5031,13.338,6994.0,True
5021174,4.045054,2.94e-05,55001.636952,0.020111,0.21,73.6901,8.9675,17.705,-1.0,False
4247791,4.0497388,7.9e-06,54954.796044,0.040931,0.26,70.4143,13.7474,11.26,-1.0,True
11403216,4.0532529,1.01e-05,55186.619762,0.025929,0.27,81.1271,14.6303,15.537,5757.0,False
10149845,4.0563649,7.9e-06,55001.070605,0.236897,0.85,80.1765,11.9415,12.103,-1.0,False
9881258,4.0570249,7.9e-06,54955.695831,0.03083,0.37,77.4168,16.6582,13.281,5845.0,False
4059656,4.0593977,0.0011813,54966.70959,0.21124,0.79,71.9616,10.1484,11.716,-1.0,False
8621026,4.0594287,7.9e-06,54954.009536,0.03383,0.35,76.516,13.7705,13.374,6375.0,False
10480952,4.0749064,8e-06,54954.364164,0.032594,0.38,80.8488,11.7037,12.22,-1.0,True
8230809,4.0783467,8.1e-06,54973.317215,0.048737,0.43,76.0826,13.2099,14.936,5618.0,True
4247791,4.1008708,8e-06,54956.035723,0.049958,0.49,70.4143,13.7474,11.26,-1.0,True
2162994,4.1015955,8.1e-06,54965.631653,0.036112,0.42,70.4545,9.5227,14.162,5410.0,False
11147460,4.1077356,8.1e-06,54965.942823,0.030707,0.37,81.967,11.9767,13.912,4855.0,False
10935310,4.1287955,8.1e-06,54957.32131,0.017497,0.15,82.1252,10.7735,13.1,5669.0,False
5610698,4.1325281,8.2e-06,54965.89133,0.059863,0.54,72.3922,13.1435,13.894,6247.0,False
11029877,4.1388294,8.2e-06,54967.711483,0.036492,0.38,80.5075,14.4067,13.681,6443.0,False
10031409,4.1438796,8.2e-06,54957.548369,0.027079,0.35,81.1591,9.6446,13.553,5905.0,False
5080652,4.1443566,8.5e-06,54968.166959,0.029051,0.31,70.6168,15.6241,15.08,5344.0,False
11231334,4.1574813,8.2e-06,54993.02033,0.040704,0.44,78.9518,19.0735,9.887,6278.0,True
3543270,4.1769294,8.3e-06,54966.195961,0.030949,0.33,71.0518,10.6987,15.22,5288.0,False
5858519,4.1825,0.0001451,55000.473253,0.041163,0.39,71.4233,15.8772,14.74,5933.0,False
8972908,4.2001251,8.3e-06,55092.58974,0.250102,0.99,79.3746,9.2928,12.58,6207.0,False
9446824,4.2023346,8.7e-06,55004.107067,0.027991,0.28,75.4378,19.5927,15.653,5921.0,True
10924853,4.2048088,8.4e-06,54965.286281,0.011042,0.1,80.9515,13.0926,15.642,5745.0,False
8095099,4.2064786,8.4e-06,54965.867114,0.043221,0.45,75.8661,13.0958,14.169,5834.0,False
7919653,4.2104773,8.4e-06,54965.674654,0.032379,0.38,78.7102,7.2054,13.796,5679.0,False
10091110,4.2185174,1.07e-05,55185.867931,0.025442,0.25,80.8109,10.4054,15.232,5943.0,False
6849046,4.225385,8.5e-06,54966.334555,0.023916,0.22,73.2153,14.963,14.014,5491.0,True
7838639,4.2263951,8.5e-06,54965.330223,0.022194,0.27,77.5099,9.0482,13.774,5959.0,False
3327980,4.2310217,8.5e-06,54967.106634,0.042965,0.44,69.5321,13.3543,12.119,7321.0,False
6939670,4.2388552,8.5e-06,54968.201068,0.032029,0.33,73.8922,13.7719,14.858,5436.0,False
8893936,4.2444806,8.5e-06,54968.941174,0.124417,0.69,78.2135,11.1798,13.973,4697.0,False
4037428,4.2647283,8.5e-06,54955.403778,0.014985,0.14,69.592,15.1062,12.873,5780.0,True
9520700,4.2736689,8.6e-06,54966.617453,0.028737,0.31,77.4779,15.0279,14.902,5595.0,False
9940565,4.2786538,8.6e-06,54968.105946,0.072984,0.19,77.3402,17.2696,14.708,4593.0,False
7287391,4.2860997,1.1e-05,55186.181528,0.016758,0.16,75.7407,10.9705,15.295,-1.0,False
1161345,4.2874555,8.6e-06,55005.028983,0.023798,0.24,69.4057,9.9008,11.631,5836.0,True
5024292,4.3010324,9.4e-05,55466.368741,0.034588,0.37,73.9657,8.496,14.573,6147.0,False
8098300,4.3059177,8.6e-06,54956.737583,0.033795,0.36,76.228,12.3481,12.817,6275.0,True
11046124,4.3074087,6.29e-05,55002.519685,0.23798,0.95,82.5046,10.536,14.417,8809.0,False
9532421,4.309126,2.83e-05,55002.179801,0.014762,0.14,78.9949,11.9302,16.77,4720.0,False
6629332,4.3105565,8.7e-06,54968.730786,0.014116,0.18,76.5019,7.8188,13.997,5452.0,True
3973504,4.3187277,9.1e-06,55003.478168,0.017343,0.18,73.2658,7.416,15.69,5663.0,False
4149684,4.3208494,9.1e-06,55004.30436,0.026679,0.25,71.0343,12.0344,13.928,-1.0,False
10534155,4.3270923,8.7e-06,55001.026366,0.008963,0.18,79.6076,14.3356,13.404,5517.0,False
3127817,4.3271394,8.7e-06,54955.117734,0.046655,0.48,71.7458,8.4598,12.155,6504.0,True
5343976,4.3313919,9e-06,54954.732569,0.024295,0.22,70.8563,15.6661,12.612,-1.0,False
4275739,4.3436563,1.11e-05,55088.178957,0.020534,0.27,73.0156,8.4477,15.58,5435.0,False
7907688,4.3448368,8.8e-06,55000.020979,-1.0,-1.0,77.6694,9.0209,14.754,6121.0,False
8328376,4.3459671,8.7e-06,55000.221037,-1.0,-1.0,79.4406,7.2681,11.936,6369.0,False
5648449,4.3488637,8.7e-06,54960.906937,0.020725,0.24,75.8688,6.5033,10.68,-1.0,True
9002237,4.3500882,8.8e-06,54967.799459,0.017254,0.15,75.0458,18.716,14.855,5772.0,False
5181804,4.3505,2.62e-05,55000.068988,0.016685,0.16,72.3354,12.0215,15.929,6363.0,False
8957954,4.3598503,8.9e-06,54967.308458,0.029195,0.36,77.9576,11.8914,13.96,5845.0,False
10275074,4.3628836,0.0004415,54999.250399,0.028269,0.33,79.5037,13.7177,14.182,6354.0,False
2441161,4.38398,2.85e-05,55004.684524,0.019591,0.22,70.1489,10.3636,16.654,5112.0,False
5768927,4.3905116,9.1e-06,54956.769334,0.019232,0.16,70.8569,17.1547,13.209,5799.0,False
7033748,4.3927102,8.9e-06,54968.71307,0.057557,0.49,74.9013,11.8899,13.685,6202.0,False
5608566,4.396997,9e-06,54965.450439,0.013001,0.12,72.1455,13.6656,14.491,5696.0,True
10491031,4.3981385,8.9e-06,54957.2663,0.037967,0.42,81.8124,9.9397,13.245,-1.0,False
7767559,4.4093785,9e-06,55966.145462,0.027589,0.29,77.274,9.3375,15.403,5436.0,True
9655187,4.4162465,8.9e-06,54953.965948,0.28653,0.81,79.1149,12.0087,11.517,7856.0,True
12268220,4.4215781,8.9e-06,54954.125749,0.053826,0.54,83.995,12.8049,11.425,7826.0,True
6521542,4.4257541,9.1e-06,54965.681641,0.02793,0.31,74.2066,11.8179,14.28,5880.0,False
4547480,4.4269474,9.1e-06,54966.563088,0.011654,0.12,70.6849,13.8866,15.469,5335.0,False
8301013,4.4280594,8.9e-06,54957.310989,0.032964,0.38,76.6317,12.35,13.3,6479.0,False
8868650,4.4473818,9e-06,54957.950912,0.140005,0.62,75.1263,17.8366,11.939,4991.0,True
8868649,4.447441,9.1e-06,55731.793035,0.625627,0.62,75.133,17.8398,14.016,5268.0,False
5816806,4.4554359,1.97e-05,55003.096188,0.031142,0.33,75.8908,6.9242,17.046,-1.0,False
10614158,4.4622602,0.000471,54966.71403,0.130445,0.58,81.4201,11.1107,14.673,4636.0,False
11252617,4.4781198,9.6e-06,55006.173228,0.02176,0.19,81.9314,12.3398,15.534,6089.0,False
4285087,4.4860312,9.2e-06,54966.450124,0.026118,0.31,73.7087,7.1701,12.785,5950.0,False
11197126,4.4948088,9.1e-06,54954.298554,0.005575,0.25,81.71,12.7143,12.786,4911.0,False
9786017,4.4980033,9.2e-06,54956.640472,0.06406,0.55,80.3788,10.1377,12.502,5753.0,False
4751083,4.53237,3.43e-05,55000.401673,0.021343,0.22,72.8206,9.8166,16.028,6058.0,False
4372379,4.5351711,9.4e-06,54966.216027,-1.0,-1.0,72.658,9.357,13.81,6531.0,False
5795648,4.5533695,9.3e-06,54954.773067,0.021005,0.16,74.008,10.2404,11.471,6052.0,True
10206340,4.5644014,9.3e-06,54956.962646,0.136536,0.61,79.0656,14.2844,11.203,5213.0,True
10208759,4.5750306,9.5e-06,54967.647038,0.06015,0.51,79.3991,13.6786,13.99,6570.0,False
6362386,4.5924016,9.4e-06,54956.954223,0.035903,0.32,73.9652,11.9217,12.93,6983.0,True
11673686,4.618769,9.5e-06,54957.148279,0.047522,0.39,83.1623,11.7779,11.685,5949.0,True
11200405,4.6396,2.88e-05,55000.576576,0.14035,0.23,82.1013,11.9349,16.803,5818.0,False
4936180,4.6409218,9.7e-06,54964.943578,-1.0,-1.0,73.7972,8.568,15.27,6287.0,True
7025851,4.681,0.0001696,55000.868483,0.026838,0.31,74.0731,13.5322,14.39,6054.0,False
9071386,4.6933061,9.7e-06,54955.78203,0.042372,0.36,75.0787,18.7443,12.291,6324.0,True
4346875,4.6942191,9.9e-06,54966.779517,0.028091,0.24,70.0084,14.9064,15.584,5339.0,False
3862246,4.7024935,9.9e-06,54969.307559,0.015524,0.13,72.5843,8.4441,14.916,5265.0,False
9635529,4.70391,9.8e-06,54957.860296,0.03585,0.39,76.4348,18.079,12.23,6347.0,True
7199774,4.7081278,9.8e-06,54955.947027,0.019049,0.16,75.0094,12.1324,13.279,5633.0,False
9528420,4.7084691,9.9e-06,54967.152605,0.046816,0.39,78.4781,12.9417,14.417,5982.0,False
7943535,4.719339,9.8e-06,54957.075209,0.018836,0.15,73.8453,17.2391,12.672,6516.0,True
10287248,4.7222568,1.03e-05,55733.752354,0.023637,0.2,80.8274,11.0109,13.987,-1.0,True
4947726,4.7260862,1e-05,54965.922364,0.027235,0.22,74.7293,6.8911,15.181,5638.0,False
11287726,4.7377142,1e-05,54965.324676,0.038302,0.35,79.5354,17.8938,14.176,5167.0,False
5481426,4.7681028,3e-05,55002.1902,0.020663,0.22,76.0646,5.878,19.319,-1.0,False
8554498,4.7803211,1e-05,54999.437661,0.015119,0.12,76.1756,14.1576,11.665,5766.0,True
8700558,4.7918146,1.01e-05,55006.496825,0.070772,0.17,78.3376,10.2837,12.174,6234.0,False
7691527,4.8002308,1.02e-05,54968.782328,0.021648,0.18,76.5944,10.3614,15.431,5354.0,False
3869825,4.8006556,1.02e-05,54972.13509,-1.0,-1.0,73.2309,7.3621,13.32,6476.0,False
6227560,4.8035123,1.29e-05,55187.672503,0.01371,0.13,76.0537,7.5205,15.927,4405.0,False
4049124,4.8044707,1.02e-05,54969.003883,0.022883,0.17,70.8964,12.132,14.654,5349.0,False
5211470,4.8085954,1.01e-05,55004.227339,0.028522,0.28,74.9806,6.9524,13.094,4525.0,False
5738698,4.8087739,1.01e-05,54956.591698,0.043652,0.41,76.2777,5.9396,11.941,6210.0,True
9529733,4.809132,0.0005066,54967.076403,0.051804,0.46,78.6617,12.6061,14.038,6221.0,False
10710755,4.8166114,1.02e-05,54966.762895,0.02713,0.22,77.3988,20.3962,14.843,5564.0,False
6956216,4.81883,3.06e-05,54998.410568,0.044551,0.37,75.5974,10.382,14.55,-1.0,False
7599004,4.8228925,0.0003682,54998.369195,0.017094,0.18,74.579,14.1159,14.777,6118.0,False
10156064,4.8559364,1.02e-05,54954.458136,0.033241,0.32,80.7636,10.7471,10.367,7424.0,True
7733731,4.858095,1.02e-05,54968.152089,0.054215,0.44,73.1446,18.0953,13.269,5870.0,False
9970937,4.8770612,1.03e-05,54999.021468,0.330019,0.88,81.109,9.4832,9.797,8308.0,True
8302455,4.8839763,1.03e-05,54957.805712,0.024656,0.29,76.7601,11.96,11.535,5797.0,True
2438061,4.8858521,1.67e-05,55004.093627,0.02513,0.3,69.9959,10.8725,-1.0,-1.0,True
5649206,4.893474,3.12e-05,54998.774821,0.029543,0.29,75.9459,6.4129,17.991,-1.0,False
7362696,4.9313003,1.34e-05,54967.821893,0.012344,0.12,75.2097,12.1049,15.535,5246.0,False
5310435,4.9313644,1.04e-05,54956.290941,0.0802,0.53,75.9855,5.6154,13.254,6215.0,False
2449090,4.944,3.15e-05,55001.811037,0.028135,0.24,70.7923,9.1258,16.237,-1.0,False
11138155,4.9593282,1.07e-05,54965.5826,0.016483,0.13,80.7177,14.3451,15.263,5887.0,True
11233911,4.9598996,1.07e-05,54969.122109,0.035079,0.33,79.2939,18.0864,14.742,5193.0,False
9652632,4.9776238,1.06e-05,54955.175512,0.036093,0.38,78.8,12.6429,11.576,-1.0,True
9842890,4.9883757,1.52e-05,55191.212502,0.092554,0.51,80.1041,10.8283,15.752,5583.0,False
9842906,4.9886019,1.52e-05,55191.223334,0.089593,0.49,80.1065,10.8267,15.447,6179.0,False
11255761,4.9926771,1.08e-05,54967.608771,0.020076,0.18,82.3363,11.7186,14.917,5526.0,False
9873869,4.9947779,1.07e-05,54954.189056,0.028048,0.22,76.2736,19.4904,13.038,5993.0,True
5477805,5.0067095,1.08e-05,55067.660282,0.019559,0.18,75.7458,6.2916,13.518,5921.0,False
10158418,5.0074123,1.07e-05,54958.008628,0.01239,0.13,80.9994,10.3681,13.592,5699.0,True
7778437,5.0142324,1.08e-05,54966.173727,0.039605,0.32,78.2846,7.6626,13.797,6244.0,True
10215869,5.01727,5.71e-05,55002.598791,0.029864,0.24,80.1869,12.0388,14.115,6287.0,False
12004679,5.0424901,1.08e-05,54955.769983,0.024497,0.24,80.8382,18.4306,13.231,5432.0,False
6044064,5.0632068,1.1e-05,54966.7011,0.092018,0.54,73.9441,11.0029,15.001,5095.0,False
8316503,5.0653297,1.1e-05,54967.98115,0.030459,0.25,78.3204,9.1777,13.955,6103.0,False
8736245,5.0694815,1.1e-05,54969.01191,0.032065,0.29,74.7377,18.4249,13.798,5594.0,False
6965293,5.0778199,1.09e-05,54957.473848,0.020853,0.18,76.3334,8.9057,12.847,5944.0,True
5530881,5.0825222,1.1e-05,54965.96077,0.031832,0.27,72.9576,11.7291,13.508,6138.0,True
8454250,5.0828695,1.09e-05,54954.99197,0.049954,0.39,79.0895,8.1496,12.777,-1.0,False
6591789,5.0884095,1.11e-05,54967.354443,0.028213,0.25,72.8575,14.882,15.353,5410.0,False
12504988,5.0939385,1.11e-05,54967.623202,0.029599,0.23,82.2554,17.7148,14.575,5985.0,True
10483644,5.1107711,1.11e-05,54966.31461,0.016241,0.12,81.0679,11.1486,13.985,5781.0,False
10157573,5.1157377,1.11e-05,54965.34096,0.017738,0.26,80.8932,10.4767,15.132,6164.0,False
9451127,5.1174021,1.11e-05,54967.585803,0.028697,0.22,76.1063,17.8732,15.764,5881.0,False
10227863,5.1397087,1.13e-05,54968.073435,0.166332,0.63,81.3761,9.87,13.753,5476.0,False
3761175,5.1623434,1.13e-05,55169.32562,0.307345,0.91,72.7234,8.066,12.828,6890.0,False
6889235,5.18867,1.13e-05,54956.285879,0.045776,0.43,77.0302,7.5927,10.96,9288.0,True
4069213,5.1942561,1.13e-05,54957.18326,0.055401,0.42,72.8248,8.5029,12.739,6058.0,True
4157488,5.1974199,1.14e-05,54968.137425,0.042039,0.39,71.7751,10.5779,13.961,5941.0,False
6603756,5.2042833,1.14e-05,54968.885056,0.050339,0.38,74.1932,12.172,15.424,5115.0,True
6372268,5.2200466,1.14e-05,54966.725142,0.054785,0.52,75.0495,9.8758,11.446,-1.0,False
8780968,5.2344872,2.49e-05,55004.660489,0.0575,0.47,80.033,7.6615,16.304,5307.0,False
9848190,5.2410044,1.14e-05,55021.015532,0.302103,0.9,80.6215,9.8913,11.373,9402.0,False
5016163,5.2456595,1.15e-05,54964.856493,0.042803,0.4,73.2094,9.849,15.768,6017.0,False
8374499,5.2519183,1.16e-05,54969.740178,0.034529,0.28,77.5606,10.642,14.912,5871.0,False
2860788,5.2597422,1.16e-05,54965.066911,0.041162,0.37,71.2519,8.9071,14.043,5319.0,False
5961350,5.2626684,1.15e-05,54958.099691,0.018949,0.14,73.8524,11.1079,13.537,6869.0,False
7289157,5.2658073,1.16e-05,54969.976049,0.04413,0.37,75.8694,10.6213,12.947,6013.0,True
5462901,5.2707264,1.21e-05,55006.081319,0.016764,0.15,74.5199,8.4001,15.953,4139.0,False
10486425,5.274816,1.17e-05,54969.708432,0.029458,0.25,81.3809,10.7058,12.465,7018.0,False
7369523,5.3188369,1.18e-05,54966.319987,0.041688,0.4,75.9272,10.7533,14.905,5907.0,False
8432040,5.327758,1.17e-05,55095.498914,0.309721,0.97,76.819,12.4303,11.946,6208.0,False
8953426,5.3317509,1.17e-05,54953.954513,0.04601,0.4,77.4146,12.9607,12.156,5987.0,True
9971475,5.3574082,1.18e-05,54953.922163,0.026393,0.23,81.1448,9.3926,13.166,5561.0,False
6964043,5.3625822,1.52e-05,55292.008176,0.308696,0.4,76.215,9.0957,15.613,5374.0,True
8299947,5.3656,3.55e-05,54999.438436,0.026407,0.25,76.4487,12.5899,17.743,-1.0,False
5110423,5.3704341,1.24e-05,55007.012744,0.02679,0.27,73.8688,8.8465,15.828,5369.0,False
8845221,5.4034624,1.2e-05,54966.744423,0.046141,0.39,80.0013,7.7463,13.615,6082.0,False
6042116,5.4071576,1.2e-05,54958.780702,0.036997,0.27,73.7881,11.4591,11.3,-1.0,True
8908102,5.414579,1.21e-05,54969.704621,-1.0,-1.0,79.602,8.6399,13.633,5757.0,True
12645761,5.4191379,1.2e-05,54961.669259,0.03521,0.36,82.8981,16.9899,13.368,4844.0,False
9967884,5.4283503,1.22e-05,54964.754043,0.013223,0.09,80.788,9.9959,14.694,5689.0,True
6128027,5.4557662,1.22e-05,54969.906496,0.018423,0.13,74.3271,10.4654,15.863,4878.0,False
5025294,5.4626904,1.22e-05,54967.264574,0.021094,0.18,74.0145,8.3911,13.266,5697.0,False
8229048,5.4789525,1.23e-05,54964.930001,0.022776,0.2,75.8632,13.5864,13.636,6253.0,False
3240706,5.4898651,1.24e-05,54970.003288,0.020455,0.21,71.4496,9.3197,15.03,5760.0,False
7129465,5.4918221,1.24e-05,54966.17109,0.024862,0.24,76.1042,9.7714,15.316,5182.0,False
8953059,5.4999401,1.24e-05,54969.868726,0.040319,0.3,77.3729,13.0574,15.48,6217.0,True
2860594,5.4999446,1.22e-05,54960.317741,0.08505,0.52,71.2902,8.9645,13.37,6684.0,False
9777090,5.508136,0.0006381,55000.366852,0.022635,0.18,79.4416,12.0134,17.779,4867.0,False
5730394,5.5191777,2.67e-05,55000.566806,0.04385,0.39,75.6826,7.045,16.117,5122.0,False
4851464,5.5482571,1.59e-05,55005.060765,0.0465,0.34,73.9432,7.9703,15.752,5891.0,False
6694186,5.5542237,1.24e-05,54957.053147,0.03254,0.24,74.8192,11.2009,12.376,5247.0,True
8848288,5.5664753,1.24e-05,55038.387164,0.085548,0.52,80.3839,7.2844,9.837,4624.0,False
3765771,5.5677174,1.26e-05,54969.011606,0.016259,0.17,73.0491,7.434,14.216,6145.0,False
5181455,5.5796309,1.26e-05,54966.552696,0.02152,0.14,72.2726,12.0661,15.473,5875.0,False
7515679,5.5904352,1.25e-05,54998.132442,1.678974,0.85,74.2158,14.8397,12.252,7127.0,False
7511416,5.5908551,1.25e-05,54998.05123,-1.0,-1.0,73.679,16.0042,12.941,6496.0,False
4671584,5.5933253,1.27e-05,54967.031522,0.022313,0.2,73.8353,7.8152,13.742,6096.0,False
9266285,5.6138696,1.28e-05,54965.572026,0.031577,0.25,75.7336,18.1203,14.072,4184.0,False
7838906,5.6149488,1.26e-05,54954.608354,0.023648,0.19,77.5901,9.0331,11.925,-1.0,False
4445630,5.6279121,1.28e-05,54968.881486,0.040216,0.3,69.9364,15.3154,13.858,6060.0,False
7376983,5.6449249,1.63e-05,55189.737655,0.020187,0.13,76.6116,9.4667,15.505,4601.0,True
10338279,5.66027,1.28e-05,55001.427132,0.007174,0.05,79.2769,14.2849,12.049,5404.0,True
8937019,5.6636524,3.85e-05,55000.865062,0.010953,0.05,75.3295,17.6141,17.93,-1.0,False
6124941,5.670144,1.29e-05,54969.20124,0.008151,0.04,74.0207,11.117,13.783,-1.0,False
11858541,5.6743534,1.29e-05,54968.754069,0.026507,0.19,81.14,17.0268,14.215,5375.0,False
10679505,5.6751864,1.29e-05,55000.289961,-1.0,-1.0,81.4916,11.1798,13.835,6408.0,False
10490960,5.6824111,1.3e-05,54966.63684,0.032886,0.23,81.8416,9.9704,14.3,5787.0,False
8264510,5.6867594,1.29e-05,55003.229908,-1.0,-1.0,79.5853,6.8636,10.609,7478.0,True
9936698,5.7121512,0.0001163,55000.668364,0.030785,0.27,76.6996,18.6395,14.045,6393.0,False
11724210,5.746018,1.31e-05,54965.041689,0.023818,0.17,83.2392,12.0313,14.737,5691.0,False
9468296,5.7488257,1.32e-05,54965.278331,0.012606,0.12,78.5554,12.5465,15.311,4814.0,False
6449358,5.7767904,1.31e-05,54955.07341,0.043601,0.31,74.9375,10.2048,11.61,7449.0,True
8381592,5.7841801,1.38e-05,55006.693969,0.020482,0.17,78.359,9.3523,15.599,5424.0,False
10555365,5.80181,3.99e-05,54999.585988,0.030523,0.23,81.9251,10.0075,16.605,5466.0,False
8488876,5.8018811,1.32e-05,54958.377657,0.027907,0.18,75.9505,14.3208,12.368,6957.0,True
8180020,5.8031256,1.69e-05,55067.750206,0.037615,0.24,77.8341,9.5716,15.896,5327.0,True
7591456,5.8357507,1.34e-05,55004.54747,-1.0,-1.0,73.5873,16.3228,10.708,-1.0,False
6756669,5.8515322,1.4e-05,54965.860764,0.024667,0.16,72.2113,17.0,15.33,5353.0,False
7750740,5.8741978,1.36e-05,54967.31795,0.02628,0.17,75.4565,12.8386,14.857,5777.0,False
7376500,5.877128,2.94e-05,55004.655794,0.027815,0.2,76.5873,9.5681,15.177,5461.0,False
8618226,5.8820362,1.36e-05,54970.650002,0.031957,0.22,76.1708,14.4735,13.781,5796.0,False
