title  Photometry data for APASS_J200615.5+442725 from search centered on 20_06_15.5_+44_27_24.6 using the apass calibration catalog
REF	Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
APASS_J200615.5+442725	2434216.717248	1952.557971	12.32	 0.19	14.01	301.56454	 44.45760	-43.1	0.112	ac42302	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434238.690270	1952.618006	12.49	 0.31	13.00	301.56707	 44.45624	 40.3	0.211	ac42322	146	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434239.597854	1952.620486	12.33	 0.39	12.62	301.57079	 44.45784	 38.2	0.434	ac42325	146	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434239.709702	1952.620792	12.51	 0.90	12.58	301.56551	 44.45454	 49.0	0.474	ac42327	146	8192	1349388291	256	0.000700	13	0,1,11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2434242.576847	1952.628625	12.14	 0.14	13.91	301.56264	 44.45708	 55.9	0.238	ac42329	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434242.626364	1952.628761	12.13	 0.13	14.37	301.56499	 44.45794	-38.5	0.192	ac42330	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2434242.676227	1952.628897	12.66	 0.20	14.19	301.56482	 44.45665	 88.5	0.079	ac42331	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434242.725052	1952.629030	12.51	 0.25	14.07	301.56525	 44.45694	 50.2	0.187	ac42332	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434243.605971	1952.631437	12.81	 0.27	13.44	301.56401	 44.45675	-62.6	0.113	ac42335	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434243.721626	1952.631753	12.27	 0.22	13.90	301.56558	 44.45690	 54.2	0.381	ac42336	152	0	1349453826	256	0.000700		1,11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2434244.586616	1952.634116	12.72	 0.26	13.36	301.56520	 44.45737	  6.9	0.334	ac42338	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434244.671106	1952.634347	12.62	 0.25	13.31	301.56484	 44.45619	 60.9	0.279	ac42340	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434245.576263	1952.636820	12.42	 0.21	13.27	301.56627	 44.45681	 65.8	0.533	ac42343	152	33554432	1349386240	384	0.000700	25	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434245.618854	1952.636937	12.62	 0.25	13.11	301.56531	 44.45659	-17.7	0.274	ac42344	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434245.666294	1952.637066	12.33	 0.24	13.32	301.56338	 44.45606	  8.6	0.218	ac42345	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2434245.714425	1952.637198	12.70	 0.37	13.03	301.56650	 44.45628	 62.6	0.235	ac42346	152	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434248.639731	1952.645191	12.42	 0.24	14.30	301.56364	 44.45796	-35.3	0.258	ac42350	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434248.684401	1952.645313	12.63	 0.19	13.91	301.56456	 44.45716	 73.4	0.286	ac42351	152	0	1349451778	384	0.000700		1,16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434249.718714	1952.648139	12.22	 0.22	12.83	301.56516	 44.45649	-53.9	0.611	ac42356	152	0	1349451776	4480	0.000700		16,17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2434250.566040	1952.650454	12.33	 0.23	12.71	301.56548	 44.45674	 13.9	0.210	ac42359	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434251.573689	1952.653207	12.44	 0.22	12.61	301.56576	 44.45611	  6.0	0.399	ac42365	155	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434251.616626	1952.653324	12.48	 0.22	12.76	301.56531	 44.45678	 -1.3	0.343	ac42366	152	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434251.701116	1952.653555	12.28	 0.26	13.01	301.56434	 44.45666	-81.3	0.442	ac42368	138	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2434255.624359	1952.664274	12.18	 0.15	13.43	301.56444	 44.45770	 19.0	0.397	ac42371	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2434264.549434	1952.688660	12.29	 0.10	12.80	301.56455	 44.45709	-86.6	0.640	rh15877	143	128	1349451779	4481	0.001389	7	0,1,16,17,18,19,21,22,28,30	0,7,8,12
APASS_J200615.5+442725	2435602.226996	1956.351713	12.53	 0.13	13.90	301.56446	 44.45700	 64.2	0.406	ir12263	151	512	1886324736	512	1.000000	9	11,16,17,18,19,21,22,28,29,30	9
APASS_J200615.5+442725	2437468.731639	1961.460909	11.71	 0.29	13.26	301.56211	 44.45810	-77.5	0.435	rh16084	132	2688	1886257153	385	1.000000	7,9,11	0,17,18,19,21,22,28,29,30	0,7,8
APASS_J200615.5+442725	2437848.502031	1962.501375	12.48	 0.19	13.49	301.56613	 44.45690	-62.0	0.517	dnb00003	152	0	1349453827	256	0.007500		0,1,11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2437849.647899	1962.504515	12.47	 0.14	14.60	301.56359	 44.45752	 10.0	0.048	dny00002	130	128	1349453824	261	0.007500	7	11,16,17,18,19,21,22,28,30	0,2,8
APASS_J200615.5+442725	2437850.502091	1962.506855	12.58	 0.15	14.55	301.56455	 44.45727	-15.8	0.113	dnb00005	132	512	1886324739	256	1.000000	9	0,1,11,16,17,18,19,21,22,28,29,30	8
APASS_J200615.5+442725	2437854.502204	1962.517814	12.47	99.00	14.04	301.56448	 44.45674	 88.8	0.400	ir12424	132	4224	1349451776	641	0.007500	7,12	16,17,18,19,21,22,28,30	0,7,9
APASS_J200615.5+442725	2437872.502582	1962.567130	11.83	 0.39	11.83	301.58206	 44.45877	-88.7	0.796	dnb00015	132	113254912	1886257155	4480	1.000000	9,13,22,23,25,26	0,1,17,18,19,21,22,28,29,30	7,8,12
APASS_J200615.5+442725	2437872.502582	1962.567130	11.92	 0.26	12.11	301.57144	 44.45803	 87.0	0.779	dnb00017	132	9445888	1886259202	4352	1.000000	9,13,20,23	1,11,17,18,19,21,22,28,29,30	8,12
APASS_J200615.5+442725	2437891.789475	1962.619971	12.29	 0.17	12.58	301.56454	 44.45665	-18.8	0.302	rh16158	152	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2438244.502664	1963.586309	12.44	 0.36	12.55	301.57531	 44.45787	 76.6	0.699	dnb00027	152	75505664	1349386243	4480	0.007500	13,23,26	0,1,17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2438607.578336	1964.579449	12.20	 0.16	13.23	301.56428	 44.45761	-83.0	0.566	dnr00025	160	128	1349451779	388	0.000700	7	0,1,16,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2439678.747286	1967.513006	12.34	99.00	14.31	301.56453	 44.45703	-56.9	0.174	dny00059	146	4224	1349453824	260	0.007500	7,12	11,16,17,18,19,21,22,28,30	2,8
APASS_J200615.5+442725	2439732.597784	1967.660542	12.29	 0.11	14.27	301.56273	 44.45802	-63.9	0.420	dny00061	146	128	1349453824	260	0.000700	7	11,16,17,18,19,21,22,28,30	2,8
APASS_J200615.5+442725	2439735.584553	1967.668725	12.29	 0.18	14.66	301.56343	 44.45789	-48.1	0.410	dny00062	146	128	1349453824	260	0.000700	7	11,16,17,18,19,21,22,28,30	2,8
APASS_J200615.5+442725	2439738.591454	1967.676963	12.45	 0.14	14.55	301.56462	 44.45721	-60.3	0.255	dny00063	146	128	1349451776	388	0.000700	7	16,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2439766.544914	1967.753548	12.65	 0.22	13.31	301.56496	 44.45698	-69.0	0.186	dnr00065	151	128	1349453824	260	0.000700	7	11,16,17,18,19,21,22,28,30	2,8
APASS_J200615.5+442725	2439766.544914	1967.753548	12.38	 0.12	15.10	301.56414	 44.45707	-66.4	0.300	dny00073	152	128	1349451778	388	0.000700	7	1,16,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2440029.730854	1968.473308	12.40	 0.16	14.54	301.56489	 44.45714	-43.9	0.182	dnb00193	130	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2440029.730854	1968.473308	12.45	 0.13	13.86	301.56408	 44.45711	-77.3	0.334	dny00117	130	128	1349453824	260	0.000700	7	11,16,17,18,19,21,22,28,30	2,8
APASS_J200615.5+442725	2440060.693500	1968.557906	12.38	 0.24	13.36	301.56387	 44.45794	 -9.9	0.479	dnb00196	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2440064.690091	1968.568825	12.44	 0.15	13.72	301.56478	 44.45710	 41.9	0.260	dny00120	152	128	1349453824	260	0.000700	7	11,16,17,18,19,21,22,28,30	2,8
APASS_J200615.5+442725	2440067.683186	1968.577003	12.30	 0.52	12.33	301.56605	 44.45844	-23.5	0.217	dnr00111	146	33562752	1349386242	388	0.000700	7,13,25	1,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2440067.683186	1968.577003	12.30	 0.10	13.06	301.56685	 44.45712	-84.9	0.428	dny00122	146	128	1349451779	388	0.000700	7	0,1,16,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2440067.683186	1968.577003	12.47	 0.13	14.78	301.56318	 44.45757	-50.7	0.389	dnb00199	146	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2440116.548836	1968.710516	12.55	 0.16	14.75	301.56485	 44.45712	-64.5	0.387	dnb00202	152	0	1349451779	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2440116.548836	1968.710516	12.31	 0.20	14.28	301.56397	 44.45725	 80.8	0.110	dny00127	152	128	1349451777	388	0.000700	7	0,16,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2440118.564757	1968.716024	11.76	 0.29	11.77	301.56539	 44.45676	 81.3	0.498	dnr00118	146	268443776	1349386243	388	0.000700	7,13,28	0,1,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2440118.564757	1968.716024	12.42	 0.17	14.81	301.56355	 44.45872	-33.4	0.158	dnb00204	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2440394.744734	1969.471903	12.42	 0.16	14.98	301.56364	 44.45777	-56.0	0.236	dnb00265	151	0	1349451777	384	0.000700		0,16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2440394.744734	1969.471903	12.19	 0.15	13.12	301.56530	 44.45698	 51.0	0.245	dnr00179	151	128	1349451776	389	0.000700	7	16,17,18,19,21,22,28,30	0,2,7,8
APASS_J200615.5+442725	2440394.744734	1969.471903	12.39	 0.16	14.58	301.56469	 44.45760	 65.5	0.234	dny00179	152	128	1349451779	388	0.000700	7	0,1,16,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2440411.691797	1969.518334	12.32	 0.20	13.08	301.56557	 44.45824	-23.3	0.274	dnr00181	130	192	1349453824	261	0.000700	6,7	11,16,17,18,19,21,22,28,30	0,2,8
APASS_J200615.5+442725	2440411.691798	1969.518334	12.36	 0.13	14.80	301.56377	 44.45723	-53.5	0.225	dnb00270	130	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2440417.714169	1969.534833	12.41	 0.14	14.88	301.56429	 44.45770	-48.1	0.422	dnb00271	146	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2440418.728081	1969.537611	12.28	 0.15	14.09	301.56356	 44.45711	-67.6	0.406	dnb00273	146	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2440452.627720	1969.630487	12.49	 0.17	14.46	301.56457	 44.45647	 66.4	0.121	dnb00276	146	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2440774.790350	1970.513124	12.36	 0.12	14.20	301.56470	 44.45725	 76.7	0.205	dny00226	146	128	1349453824	260	0.000700	7	11,16,17,18,19,21,22,28,30	2,8
APASS_J200615.5+442725	2440774.790350	1970.513124	12.21	 0.12	14.74	301.56458	 44.45674	-69.3	0.451	dnb00316	146	0	1349451778	384	0.000700		1,16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2440775.783433	1970.515845	12.32	 0.17	13.26	301.56228	 44.45853	 85.2	0.288	dnr00229	146	128	1349451776	388	0.000700	7	16,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2440775.783433	1970.515845	12.32	 0.14	12.68	301.56612	 44.45737	 80.6	0.385	dny00228	146	8384	1349388289	260	0.000700	6,7,13	0,11,17,18,19,21,22,28,30	2,8
APASS_J200615.5+442725	2440775.783433	1970.515845	12.42	 0.14	14.48	301.56547	 44.45794	-75.1	0.420	dnb00318	146	128	1483669506	392	0.000700	7	1,16,17,18,19,21,22,27,28,30	3,7,8
APASS_J200615.5+442725	2440824.606848	1970.649608	12.74	 0.23	12.98	301.56170	 44.45855	-50.7	0.530	dnr00231	146	8320	1349386240	388	0.000700	7,13	17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2440824.606848	1970.649608	12.38	 0.16	13.76	301.56586	 44.45748	-79.0	0.244	dny00230	146	128	1349453824	260	0.000700	7	11,16,17,18,19,21,22,28,30	2,8
APASS_J200615.5+442725	2440824.606848	1970.649608	12.46	 0.18	14.65	301.56488	 44.45647	-11.3	0.093	dnb00320	146	128	1483669504	392	0.000700	7	16,17,18,19,21,22,27,28,30	3,7,8
APASS_J200615.5+442725	2441059.623147	1971.293488	10.21	 1.78	11.28	301.56573	 44.45772	-45.2	0.530	dnb00371	146	1342216320	1214906368	392	0.000700	7,11,12,15,28,30	17,19,21,22,27,30	3,7,8
APASS_J200615.5+442725	2441180.633281	1971.625023	12.33	 0.15	14.51	301.56301	 44.45780	-77.1	0.305	dny00275	146	128	1349451777	388	0.000700	7	0,16,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2441181.627029	1971.627745	12.45	 0.13	14.25	301.56486	 44.45770	-85.2	0.173	dny00276	146	128	1349451779	388	0.000700	7	0,1,16,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2441888.701168	1973.562195	12.77	 0.18	14.51	301.56482	 44.45755	-60.0	0.126	dnb07006	130	16384	1349451776	384	0.000700	14	16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2441894.700556	1973.578632	12.44	 0.12	13.49	301.56437	 44.45699	-88.2	0.436	dny00332	146	128	1349451776	388	0.000700	7	16,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2441900.691583	1973.595045	11.81	 0.15	12.15	301.55932	 44.45867	-44.5	0.068	dnr02343	148	41951360	1349386240	388	0.000700	7,13,23,25	17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2441915.704101	1973.636176	12.22	 0.16	12.85	301.56347	 44.45818	-24.1	0.455	dnb00443	146	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2441932.657731	1973.682624	12.43	 0.14	13.82	301.56532	 44.45705	 77.4	0.321	dnb00458	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2441943.545346	1973.712453	12.44	 0.14	14.44	301.56482	 44.45695	-56.5	0.336	dnb00467	146	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2441943.545346	1973.712453	12.26	 0.24	12.41	301.56574	 44.45665	 73.1	0.432	dnr00379	147	8320	1349388288	260	0.000700	7,13	11,17,18,19,21,22,28,30	2,8
APASS_J200615.5+442725	2441946.584850	1973.720780	12.40	 0.14	14.70	301.56387	 44.45785	 14.7	0.100	dnb00473	152	33554432	1349388288	256	0.000700	25	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2441946.584850	1973.720780	12.59	 0.51	12.63	301.56552	 44.45782	 74.4	0.534	dnr00385	152	8320	1349386240	388	0.000700	7,13	17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2441951.568040	1973.734433	12.41	 0.15	14.44	301.56368	 44.45697	-75.7	0.081	dnb00480	130	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2441957.521322	1973.750743	12.69	 0.21	13.58	301.56421	 44.45734	-84.2	0.447	dnb00492	152	128	1483671552	264	0.000700	7	11,16,17,18,19,21,22,27,28,30	3,8
APASS_J200615.5+442725	2441971.509342	1973.789067	12.46	 0.16	14.52	301.56452	 44.45836	-72.1	0.284	dnb00497	146	128	1483669507	392	0.003472	7	0,1,16,17,18,19,21,22,27,28,30	3,7,8
APASS_J200615.5+442725	2441980.498894	1973.813696	12.96	 0.35	13.03	301.56311	 44.45666	  3.4	0.171	dnb00506	132	8704	1886257152	384	1.000000	9,13	17,18,19,21,22,28,29,30	7,8
APASS_J200615.5+442725	2441983.499456	1973.821916	12.64	 0.17	15.02	301.56433	 44.45728	-47.8	0.329	dnb00507	146	0	1349451776	384	0.001389		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2442155.823860	1974.294038	12.23	 0.15	14.40	301.56441	 44.45742	 28.1	0.070	dnb00666	151	128	1483671552	264	0.000700	7	11,16,17,18,19,21,22,27,28,30	3,8
APASS_J200615.5+442725	2442211.737436	1974.447226	12.34	99.00	14.47	301.56526	 44.45700	-36.5	0.230	dnb00701	146	4224	1483671554	264	0.000700	7,12	1,11,16,17,18,19,21,22,27,28,30	3,8
APASS_J200615.5+442725	2442217.786282	1974.463798	12.34	 0.12	14.32	301.56442	 44.45740	-27.4	0.121	dnb00709	146	128	1349453824	257	0.002083	7	11,16,17,18,19,21,22,28,30	0,8
APASS_J200615.5+442725	2442219.780800	1974.469262	12.45	 0.18	14.54	301.56419	 44.45751	-19.5	0.337	dnb00713	146	128	1349453824	257	0.002083	7	11,16,17,18,19,21,22,28,30	0,8
APASS_J200615.5+442725	2442220.824241	1974.472121	12.52	 0.15	13.88	301.56572	 44.45684	-83.1	0.380	dnb00714	146	640	1886322688	385	1.000000	7,9	16,17,18,19,21,22,28,29,30	0,7,8
APASS_J200615.5+442725	2442240.695687	1974.526564	12.28	 0.16	14.46	301.56451	 44.45694	 80.2	0.038	dnb00720	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442248.757326	1974.548650	12.45	 0.12	14.58	301.56496	 44.45697	-47.4	0.198	dnb00729	146	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442250.621944	1974.553759	12.48	 0.17	14.88	301.56386	 44.45743	 73.5	0.303	dnb00736	132	16896	1886322688	384	1.000000	9,14	16,17,18,19,21,22,28,29,30	7,8
APASS_J200615.5+442725	2442272.658974	1974.614134	12.41	 0.21	14.80	301.56384	 44.45698	-25.7	0.206	dnb00748	146	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442273.662100	1974.616882	12.49	 0.15	14.97	301.56387	 44.45704	 83.6	0.373	dnb00755	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442303.516302	1974.698675	12.84	 0.36	13.19	301.56452	 44.45946	-16.4	0.560	dnb00765	146	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2442303.579496	1974.698848	12.60	 0.33	13.57	301.56443	 44.45639	-50.4	0.189	dnb00766	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442328.563826	1974.767298	12.70	 0.31	13.70	301.56310	 44.45666	-34.6	0.304	dnb00789	146	268435584	1349451776	385	0.000700	7,28	16,17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2442329.557192	1974.770020	12.29	 0.16	14.33	301.56422	 44.45715	-87.8	0.030	dnb00791	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442362.472440	1974.860198	12.51	 0.18	15.06	301.56588	 44.45650	-74.1	0.251	dnb00834	146	128	1483671552	264	0.000700	7	11,16,17,18,19,21,22,27,28,30	3,8
APASS_J200615.5+442725	2442369.542942	1974.879570	12.49	 0.15	14.99	301.56488	 44.45735	-11.8	0.113	dnb00844	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2442369.542942	1974.879570	12.60	 0.28	13.02	301.56493	 44.45672	 79.1	0.254	dnr00572	152	8320	1349386240	388	0.000700	7,13	17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2442386.457445	1974.925911	12.57	 0.14	15.13	301.56475	 44.45710	-69.6	0.093	dnb00857	146	128	1483669504	392	0.000700	7	16,17,18,19,21,22,27,28,30	3,7,8
APASS_J200615.5+442725	2442391.459312	1974.939615	12.51	 0.15	15.09	301.56482	 44.45729	-70.3	0.251	dnb00872	151	128	1483671552	264	0.000700	7	11,16,17,18,19,21,22,27,28,30	3,8
APASS_J200615.5+442725	2442397.456632	1974.956046	12.61	 0.24	13.81	301.56495	 44.45698	-25.0	0.194	dnb00880	146	268435456	1349451776	384	0.000700	28	16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2442400.457902	1974.964268	12.71	 0.17	14.26	301.56509	 44.45683	 88.2	0.192	dnb00881	152	33554560	1483603968	392	0.000700	7,25	17,18,19,21,22,27,28,30	3,7,8
APASS_J200615.5+442725	2442400.457902	1974.964268	12.66	 0.16	13.34	301.56422	 44.45715	 77.3	0.240	dnr00584	152	128	1349451776	388	0.000700	7	16,17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2442541.769215	1975.351423	12.23	 0.13	14.19	301.56427	 44.45694	 74.5	0.118	dnb01029	146	128	1483671552	264	0.000700	7	11,16,17,18,19,21,22,27,28,30	3,8
APASS_J200615.5+442725	2442543.814447	1975.357026	12.71	 0.23	14.53	301.56380	 44.45687	 72.4	0.146	dnb01036	146	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442544.781853	1975.359676	12.27	 0.18	13.95	301.56446	 44.45650	  2.1	0.076	dnb01037	146	33554432	1349388290	256	0.000700	25	1,11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442597.701363	1975.504661	12.65	 0.20	13.63	301.56524	 44.45616	-65.8	0.448	dnb01068	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2442598.653822	1975.507271	12.26	 0.16	13.94	301.56442	 44.45791	-57.5	0.142	dnb01070	146	0	1349453827	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442602.676852	1975.518293	12.38	 0.34	12.74	301.56546	 44.45714	-76.5	0.406	dnb01078	152	33562624	1349386242	384	0.000700	13,25	1,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2442611.749641	1975.543150	12.08	 0.24	13.41	301.56558	 44.45712	-67.4	0.330	dnb01082	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442624.644299	1975.578478	12.16	 0.15	12.93	301.56621	 44.45750	-83.8	0.762	dnb01086	152	67108992	1483606019	4360	0.000700	7,26	0,1,11,17,18,19,21,22,27,28,30	3,8,12
APASS_J200615.5+442725	2442624.644299	1975.578478	12.36	 0.30	12.81	301.56517	 44.45649	 83.6	0.368	dnr00685	152	8320	1349386240	388	0.000700	7,13	17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2442630.677691	1975.595007	12.38	 0.16	13.11	301.56462	 44.45737	-56.3	0.325	dnb01088	146	128	1483669504	392	0.000700	7	16,17,18,19,21,22,27,28,30	3,7,8
APASS_J200615.5+442725	2442634.678409	1975.605968	12.49	 0.16	14.93	301.56616	 44.45652	-55.8	0.465	dnb01093	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2442654.835629	1975.661194	12.53	 0.25	13.28	301.56410	 44.45628	-66.0	0.249	dnb01105	151	0	1349451776	384	0.007500		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2442656.609566	1975.666054	12.39	 0.13	14.22	301.56471	 44.45715	-74.4	0.234	dnb01106	152	128	1483671552	264	0.000700	7	11,16,17,18,19,21,22,27,28,30	3,8
APASS_J200615.5+442725	2442659.597373	1975.674239	12.48	 0.11	13.76	301.56450	 44.45696	-85.9	0.209	dnb01110	146	128	1483669504	392	0.000700	7	16,17,18,19,21,22,27,28,30	3,7,8
APASS_J200615.5+442725	2442660.597010	1975.676978	12.18	 0.19	13.99	301.56549	 44.45750	 86.8	0.528	dnb01113	152	0	1349453827	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442692.510401	1975.764412	12.41	 0.14	14.83	301.56478	 44.45725	 80.7	0.129	dnb01151	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442693.516268	1975.767168	12.40	99.00	15.14	301.56552	 44.45617	-23.8	0.093	dnb01154	146	4224	1483669504	392	0.000700	7,12	16,17,18,19,21,22,27,28,30	3,7,8
APASS_J200615.5+442725	2442710.518360	1975.813749	12.39	 0.10	14.76	301.56427	 44.45716	-51.4	0.317	dnb01155	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442713.487674	1975.821884	12.38	 0.13	15.09	301.56470	 44.45685	-59.6	0.137	dnb01156	151	128	1483671552	264	0.000700	7	11,16,17,18,19,21,22,27,28,30	3,8
APASS_J200615.5+442725	2442714.486935	1975.824622	12.53	 0.15	14.33	301.56493	 44.45658	-66.0	0.204	dnb01162	152	128	1483671552	264	0.000700	7	11,16,17,18,19,21,22,27,28,30	3,8
APASS_J200615.5+442725	2442750.470000	1975.923205	12.62	 0.16	14.96	301.56457	 44.45659	-85.3	0.227	dnb01195	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442750.470001	1975.923205	11.85	 0.31	12.28	301.56300	 44.45883	-46.7	0.578	dnr00726	152	8320	1349386240	388	0.000700	7,13	17,18,19,21,22,28,30	2,7,8
APASS_J200615.5+442725	2442902.797738	1976.339611	12.53	 0.16	14.49	301.56404	 44.45676	-61.6	0.213	dnb01387	152	0	1349453824	256	0.000023		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2442923.770036	1976.396913	12.29	 0.11	14.57	301.56618	 44.45723	 89.5	0.159	dnb01403	132	640	1886324736	257	1.000000	7,9	11,16,17,18,19,21,22,28,29,30	0,8
