title  Photometry data for N0302221335 from search centered on 20_06_15.4553_+44_27_24.793 using the gsc2.3.2 calibration catalog
REF	Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
N0302221335	2433464.686834	1950.499142	12.44	 0.35	12.62	301.56831	 44.45644	 83.1	0.248	ac41639	135	268445696	1349410818	0	0.000700	11,13,28	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2433464.804572	1950.499465	12.24	 0.24	12.67	301.56456	 44.45692	  4.2	0.337	ac41642	166	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2433467.705744	1950.507413	12.35	 0.28	13.31	301.56543	 44.45674	 30.5	0.166	ac41647	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433470.747848	1950.515748	12.46	 0.24	13.79	301.56480	 44.45784	 -1.8	0.291	ac41652	131	0	1349476352	0	0.003472		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433481.637392	1950.545582	12.39	 0.36	13.80	301.56571	 44.45683	 16.3	0.340	ac41667	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433484.661462	1950.553867	12.35	 0.26	14.03	301.56455	 44.45642	 15.7	0.523	ac41675	129	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433486.601323	1950.559182	12.11	 0.27	13.13	301.56486	 44.45777	  4.9	0.030	ac41681	115	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433498.813969	1950.592641	11.85	 0.56	11.95	301.56497	 44.45758	 25.8	0.122	fa12113	167	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2433502.627411	1950.603089	12.38	 0.30	13.73	301.56507	 44.45644	 15.1	0.611	ac41701	131	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433507.684067	1950.616943	12.20	 0.31	13.63	301.56594	 44.45652	-21.3	0.262	ac41709	129	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433509.618354	1950.622242	12.24	 0.32	15.08	301.56486	 44.45695	  2.7	0.323	rh15429	143	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433512.742303	1950.630801	12.30	 0.32	12.47	301.56181	 44.45720	-64.9	0.372	ai42804	164	33562624	1349410816	0	0.000700	13,25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2433515.592951	1950.638611	12.29	 0.33	13.72	301.56547	 44.45730	 21.1	0.428	ac41722	129	0	1349478402	0	0.000700		1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433539.723889	1950.704723	12.12	 2.74	12.20	301.56871	 44.45529	-61.9	0.519	ai42866	164	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2433557.529699	1950.753506	12.67	 0.28	13.07	301.55867	 44.45913	 34.4	0.481	ac41752	131	8192	1349412867	0	0.000700	13	0,1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2433571.538386	1950.791886	12.37	 0.30	14.18	301.56624	 44.45743	 66.7	0.259	ac41773	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433586.501629	1950.832881	12.21	 0.34	17.30	301.56462	 44.45706	 27.4	0.142	mc36926	141	128	1479500800	0	0.000010	7	10,13,14,16,17,18,19,21,27,28,30	UNINIT
N0302221335	2433587.491235	1950.835592	12.37	99.00	13.38	301.56280	 44.45673	 81.4	0.186	ac41794	131	4096	1349476352	0	0.000700	12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433587.492625	1950.835596	12.51	 0.18	16.37	301.56427	 44.45717	 34.5	0.192	mc36929	97	0	1349479424	0	0.007500		10,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433587.495736	1950.835605	12.52	 0.33	15.39	301.56470	 44.45700	  9.6	0.202	rh15487	143	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433774.804575	1951.348780	12.37	 0.29	14.36	301.56462	 44.45721	 19.1	0.148	ac41990	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433775.794271	1951.351491	12.18	 0.32	15.96	301.56473	 44.45737	  1.9	0.121	rh15648	108	0	1349479424	0	0.000700		10,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433805.780181	1951.433644	12.35	 0.30	14.75	301.56489	 44.45747	 39.8	0.116	ac42012	131	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433810.798591	1951.447393	12.21	99.00	14.19	301.56578	 44.45734	 46.2	0.221	ac42015	129	4096	1349476352	0	0.000700	12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433830.707985	1951.501940	12.09	 0.27	13.80	301.56140	 44.45477	 52.7	0.610	ac42026	131	0	1349476355	0	0.000700		0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433830.780705	1951.502139	12.24	 0.31	13.85	301.56520	 44.45716	-75.5	0.192	ac42027	146	0	1349476355	0	0.000700		0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433831.696975	1951.504649	12.35	 0.33	16.17	301.56495	 44.45723	 34.9	0.125	rh15675	108	0	1349477376	0	0.000700		10,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433831.756535	1951.504812	12.54	 0.35	15.57	301.56550	 44.45723	  1.5	0.052	rh15676	143	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433835.783179	1951.515844	12.49	 0.33	14.98	301.56437	 44.45706	 73.5	0.070	mc37080	97	0	1349477376	0	0.007500		10,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433837.654790	1951.520972	12.54	 0.28	13.82	301.56591	 44.45652	 26.4	0.372	ac42039	129	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433837.752787	1951.521241	12.36	 0.24	14.49	301.56588	 44.45737	 24.8	0.061	ac42040	166	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433840.734629	1951.529410	12.08	 0.17	12.56	301.57178	 44.45749	 85.3	0.598	ac42041	135	41951232	1349410819	0	0.000700	13,23,25	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2433842.759689	1951.534958	12.34	99.00	13.75	301.56415	 44.45693	-34.8	0.082	ac42044	135	4096	1349476353	0	0.000700	12	0,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433852.758898	1951.562353	12.10	 0.24	13.47	301.56538	 44.45793	 78.3	0.249	ac42049	129	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433854.682581	1951.567624	12.22	 0.34	16.28	301.56425	 44.45705	 38.9	0.158	mc37097	97	33570944	1349413888	0	0.007500	7,14,25	10,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2433860.738544	1951.584215	12.40	 0.35	15.61	301.56469	 44.45721	-46.4	0.218	rh15705	143	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433861.681458	1951.586799	12.46	 0.22	14.91	301.56381	 44.45727	 11.6	0.088	ac42066	131	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433862.683238	1951.589543	12.32	 0.31	15.00	301.56465	 44.45758	-22.0	0.178	rh15710	108	0	1349477376	0	0.000700		10,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433863.713758	1951.592366	12.44	 0.30	13.90	301.56407	 44.45781	 67.2	0.062	ac42072	146	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433864.663249	1951.594968	12.35	 0.34	15.09	301.56591	 44.45704	 -9.1	0.041	ac42074	166	0	1349477377	0	0.000700		0,10,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433864.727657	1951.595144	12.16	 0.32	14.20	301.56426	 44.45646	 11.9	0.354	ac42075	135	0	1349476355	0	0.000700		0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433878.592500	1951.633130	12.32	 0.21	13.33	301.56310	 44.45574	-20.0	0.265	ac42086	129	0	1349477376	0	0.000700		10,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433881.670517	1951.641563	12.18	 0.29	14.85	301.56529	 44.45681	-39.0	0.203	rh15722	143	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433882.608697	1951.644133	12.36	 0.36	16.37	301.56437	 44.45711	 30.9	0.133	mc37112	97	0	1349477376	0	0.007500		10,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433882.649428	1951.644245	12.50	 0.30	14.11	301.56452	 44.45708	 52.7	0.182	ac42091	131	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433883.611370	1951.646880	12.46	 0.37	13.41	301.56230	 44.45572	 19.7	0.190	ac42093	131	0	1349478403	0	0.000700		0,1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433885.592042	1951.652307	12.43	 0.45	13.89	301.56492	 44.45701	 61.8	0.145	ac42097	166	640	1886349315	0	1.000000	7,9	0,1,11,13,14,16,17,18,19,21,22,28,29,30	UNINIT
N0302221335	2433885.735053	1951.652699	12.48	 0.38	13.32	301.56362	 44.45710	 77.2	0.198	ac42098	135	128	1349478402	0	0.009028	7	1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433886.602461	1951.655075	12.44	 0.39	14.06	301.56468	 44.45655	 70.9	0.409	ac42099	129	0	1349478403	0	0.000700		0,1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433888.595940	1951.660537	12.29	 0.29	13.63	301.56538	 44.45685	  9.6	0.411	ac42101	129	0	1349478400	0	0.002083		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433895.589890	1951.679698	11.75	 0.20	13.81	301.56556	 44.45630	 86.3	0.168	ac42111	138	68157440	1349412867	0	0.000700	20,26	0,1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2433895.611012	1951.679756	12.25	 0.30	15.79	301.56491	 44.45700	-20.3	0.077	rh15738	108	0	1349479424	0	0.000700		10,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433898.556368	1951.687826	12.52	 0.34	13.75	301.56463	 44.45604	  2.4	0.076	ac42117	146	0	1349476355	0	0.000700		0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433899.553619	1951.690558	12.28	 0.29	14.77	301.56438	 44.45706	 -6.3	0.135	rh15749	143	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433909.573525	1951.718010	12.33	 0.30	13.68	301.56671	 44.45632	 21.0	0.081	ac42138	129	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2433916.626582	1951.737333	12.49	 0.43	13.04	301.56433	 44.45927	-73.9	0.285	ac42152	135	67108864	1349412867	0	0.000700	26	0,1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2434183.739611	1952.467868	12.51	 0.22	14.15	301.56563	 44.45701	-26.8	0.213	ac42266	131	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434186.768234	1952.476143	12.28	 0.30	13.76	301.56411	 44.45756	 -0.2	0.297	ac42270	135	0	1349476355	0	0.000700		0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434189.787849	1952.484393	11.95	99.00	12.69	301.56381	 44.45694	 66.4	0.138	ac42273	135	4096	1349476352	0	0.000700	12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434207.729175	1952.533413	12.40	 0.32	14.33	301.56453	 44.45731	 -9.6	0.338	rh15836	143	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434208.770099	1952.536257	12.34	 2.37	12.56	301.56940	 44.46150	 82.8	0.202	ac42288	127	8400896	1349412864	0	0.000700	12,13,23	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2434216.717248	1952.557971	12.27	 0.35	13.84	301.56475	 44.45749	-43.3	0.112	ac42302	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434238.690270	1952.618006	12.52	 0.35	12.78	301.56703	 44.45606	 40.3	0.211	ac42322	146	8192	1349412864	0	0.000700	13	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2434239.597854	1952.620486	12.18	 1.06	12.40	301.57083	 44.45781	 38.2	0.434	ac42325	146	8400896	1349410816	0	0.000700	12,13,23	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2434239.709702	1952.620792	12.19	 0.30	12.23	301.56601	 44.45440	 49.0	0.474	ac42327	146	8320	1479434243	0	0.000700	7,13	0,1,13,14,17,18,19,21,27,28,30	UNINIT
N0302221335	2434239.781034	1952.620986	12.44	 0.32	12.76	301.56759	 44.45458	 40.7	0.394	ac42328	146	8192	1349410818	0	0.000700	13	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2434242.576847	1952.628625	12.08	 0.29	13.79	301.56309	 44.45677	 56.0	0.238	ac42329	129	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434242.626364	1952.628761	12.15	 0.25	14.24	301.56505	 44.45784	-38.6	0.192	ac42330	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434242.676227	1952.628897	12.61	 0.24	14.04	301.56485	 44.45663	 88.6	0.079	ac42331	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434242.725052	1952.629030	12.49	 0.24	13.95	301.56539	 44.45673	 50.3	0.187	ac42332	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434243.605971	1952.631437	12.78	 0.34	13.31	301.56409	 44.45662	-62.7	0.113	ac42335	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434243.721626	1952.631753	12.21	 0.29	13.78	301.56558	 44.45667	 54.2	0.381	ac42336	129	0	1349478402	0	0.000700		1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434244.586616	1952.634116	12.63	 0.25	13.17	301.56538	 44.45734	  6.9	0.334	ac42338	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434244.671106	1952.634347	12.54	 0.38	13.09	301.56513	 44.45602	 61.0	0.279	ac42340	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434245.576263	1952.636820	12.37	 0.46	13.15	301.56647	 44.45676	 65.9	0.533	ac42343	129	33554432	1349410816	0	0.000700	25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2434245.618854	1952.636937	12.57	 0.30	12.90	301.56532	 44.45646	-17.8	0.274	ac42344	129	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2434245.666294	1952.637066	12.37	 0.30	13.08	301.56341	 44.45600	  8.6	0.218	ac42345	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434245.714425	1952.637198	12.65	99.00	12.76	301.56618	 44.45613	 62.7	0.235	ac42346	129	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2434248.639731	1952.645191	12.39	 0.30	14.00	301.56369	 44.45775	-35.4	0.258	ac42350	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434248.684401	1952.645313	12.51	 0.22	13.81	301.56456	 44.45708	 73.5	0.286	ac42351	129	0	1349478402	0	0.000700		1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434249.718714	1952.648139	12.18	 0.25	12.69	301.56575	 44.45640	-53.9	0.611	ac42356	129	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434250.566040	1952.650454	12.25	 0.51	12.64	301.56537	 44.45683	 13.9	0.210	ac42359	129	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2434251.573689	1952.653207	12.38	 0.30	12.50	301.56531	 44.45567	  6.0	0.399	ac42365	155	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2434251.616626	1952.653324	12.38	 0.30	12.58	301.56534	 44.45677	 -1.3	0.343	ac42366	129	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2434251.701116	1952.653555	12.20	 0.37	12.76	301.56442	 44.45665	-81.3	0.442	ac42368	139	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434255.624359	1952.664274	12.13	99.00	13.26	301.56448	 44.45761	 19.0	0.397	ac42371	129	4096	1349478400	0	0.000700	12	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2434263.593042	1952.686047	12.51	 2.73	12.90	301.56349	 44.45461	-75.6	0.497	rh15876	143	12288	1349410819	0	0.000700	12,13	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2434264.549434	1952.688660	12.25	 0.27	13.14	301.56466	 44.45708	-86.6	0.640	rh15877	143	128	1349476355	0	0.001389	7	0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2435602.226996	1956.351713	12.61	 0.28	13.87	301.56451	 44.45695	 64.2	0.406	ir12263	151	512	1886347264	0	1.000000	9	13,14,16,17,18,19,21,22,28,29,30	UNINIT
N0302221335	2437468.731639	1961.460909	11.68	 2.33	13.00	301.55504	 44.45773	-77.6	0.435	rh16084	108	268475008	1617585153	0	1.000000	7,9,11,12,15,28	0,10,13,14,17,19,21,22,29,30	UNINIT
N0302221335	2437848.502031	1962.501375	12.38	 0.25	13.35	301.56485	 44.45698	-58.0	0.430	dnb00003	168	0	1349476353	0	0.007500		0,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2437850.502091	1962.506855	12.52	 0.28	14.59	301.56530	 44.45712	-31.9	0.056	dnb00005	168	512	1886349315	0	1.000000	9	0,1,11,13,14,16,17,18,19,21,22,28,29,30	UNINIT
N0302221335	2437854.502204	1962.517814	12.46	 1.10	13.92	301.56445	 44.45675	 88.8	0.400	ir12424	133	4224	1349478400	0	0.007500	7,12	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2437891.789475	1962.619971	12.25	 0.33	12.89	301.56457	 44.45666	-18.8	0.302	rh16158	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2438607.578336	1964.579449	12.52	 0.24	13.42	301.56443	 44.45777	-83.0	0.566	dnr00025	160	128	1349476355	0	0.000700	7	0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2439678.747286	1967.513006	12.71	 0.27	14.93	301.56448	 44.45704	-56.9	0.174	dny00059	146	128	1349476352	0	0.007500	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2439732.597784	1967.660542	12.65	 0.18	14.88	301.56274	 44.45802	-63.9	0.420	dny00061	146	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2439735.584553	1967.668725	12.63	 0.27	14.95	301.56349	 44.45786	-48.1	0.410	dny00062	146	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2439738.591454	1967.676963	12.75	 0.23	14.96	301.56462	 44.45722	-60.3	0.255	dny00063	146	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2439766.544914	1967.753548	13.10	 0.38	13.60	301.56508	 44.45692	-69.5	0.186	dnr00065	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2439766.544914	1967.753548	12.76	 0.22	15.27	301.56423	 44.45710	-68.2	0.300	dny00073	98	128	1349478402	0	0.000700	7	1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440029.730854	1968.473308	12.39	 0.34	14.26	301.56481	 44.45716	-43.9	0.182	dnb00193	97	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440029.730854	1968.473308	12.73	 0.23	13.95	301.56407	 44.45703	-77.1	0.334	dny00117	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440060.693501	1968.557906	12.57	 0.33	13.31	301.56380	 44.45768	 -9.9	0.479	dnb00196	97	128	1479501824	0	0.000700	7	11,13,14,16,17,18,19,21,27,28,30	UNINIT
N0302221335	2440064.690091	1968.568825	12.85	 0.27	14.01	301.56488	 44.45710	 42.0	0.260	dny00120	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440067.683186	1968.577003	12.63	 0.27	14.38	301.56692	 44.45728	-84.9	0.428	dny00122	146	128	1349476355	0	0.000700	7	0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440067.683186	1968.577003	12.45	 0.19	14.72	301.56312	 44.45761	-50.7	0.389	dnb00199	146	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440116.548836	1968.710516	12.56	 0.18	14.64	301.56482	 44.45695	-64.6	0.387	dnb00202	97	0	1349476355	0	0.000700		0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440116.548836	1968.710516	12.55	 0.16	14.56	301.56413	 44.45732	 80.8	0.110	dny00127	97	128	1349478401	0	0.000700	7	0,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440118.564757	1968.716024	12.47	 0.36	14.70	301.56356	 44.45868	-33.7	0.158	dnb00204	97	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440118.564757	1968.716024	12.40	 0.38	12.87	301.56493	 44.45683	 81.3	0.498	dnr00118	146	8320	1349478403	0	0.000700	7,13	0,1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440144.532634	1968.786974	12.64	 0.31	14.55	301.56552	 44.45728	-36.3	0.211	dnr00130	163	128	1349476353	0	0.000700	7	0,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440394.744734	1969.471903	12.41	 0.22	14.93	301.56364	 44.45778	-56.2	0.236	dnb00265	126	0	1349476353	0	0.000700		0,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440394.744734	1969.471903	12.69	 0.28	14.71	301.56470	 44.45763	 65.5	0.234	dny00179	126	128	1349476355	0	0.000700	7	0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440394.744734	1969.471903	12.65	 0.26	13.47	301.56565	 44.45683	 51.0	0.245	dnr00179	129	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440411.691797	1969.518334	12.77	 0.24	13.40	301.56585	 44.45799	-22.3	0.274	dnr00181	97	192	1349412864	0	0.000700	6,7	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2440411.691798	1969.518334	12.35	 0.30	14.62	301.56390	 44.45730	-53.7	0.225	dnb00270	97	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440417.714169	1969.534833	12.40	 0.24	14.89	301.56425	 44.45771	-48.1	0.422	dnb00271	146	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440418.728081	1969.537611	12.24	 0.24	13.96	301.56383	 44.45724	-67.6	0.406	dnb00273	146	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440448.638143	1969.619557	12.70	 2.62	12.87	301.56124	 44.45247	-44.5	0.497	dny00186	158	8403072	1349410819	0	0.000700	7,11,12,13,23	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2440452.627720	1969.630487	12.42	 0.27	14.28	301.56451	 44.45680	 66.4	0.121	dnb00276	146	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440774.790350	1970.513124	12.71	 0.27	14.41	301.56476	 44.45727	 76.7	0.205	dny00226	146	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440774.790350	1970.513124	12.26	 0.24	14.81	301.56466	 44.45670	-69.3	0.451	dnb00316	146	0	1349476354	0	0.000700		1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440775.783433	1970.515845	12.87	 0.50	13.56	301.56216	 44.45818	 85.2	0.288	dnr00229	146	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440775.783433	1970.515845	12.60	 0.21	13.84	301.56618	 44.45744	 80.6	0.385	dny00228	146	192	1349476353	0	0.000700	6,7	0,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440775.783433	1970.515845	12.38	 0.27	14.42	301.56552	 44.45800	-75.1	0.420	dnb00318	146	0	1349478402	0	0.000700		1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440824.606848	1970.649608	13.33	99.00	13.40	301.56146	 44.45856	-50.7	0.530	dnr00231	146	12416	1349410816	0	0.000700	7,12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2440824.606848	1970.649608	12.70	 0.27	13.77	301.56596	 44.45748	-79.0	0.244	dny00230	146	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2440824.606848	1970.649608	12.43	 0.30	14.56	301.56473	 44.45645	-11.3	0.093	dnb00320	146	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2441180.633281	1971.625023	12.63	 0.32	14.69	301.56302	 44.45785	-77.1	0.305	dny00275	146	128	1349476353	0	0.000700	7	0,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2441181.627029	1971.627745	12.67	 0.23	14.31	301.56500	 44.45773	-85.2	0.173	dny00276	146	128	1349478403	0	0.000700	7	0,1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2441888.701168	1973.562195	12.60	 0.25	14.17	301.56478	 44.45761	-61.0	0.126	dnb07006	97	16384	1349478400	0	0.000700	14	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2441894.700556	1973.578632	12.70	 0.25	13.75	301.56450	 44.45697	-88.2	0.436	dny00332	146	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2441900.691583	1973.595045	12.23	 1.21	12.61	301.55928	 44.45866	-44.5	0.068	dnr02343	149	41955456	1349410816	0	0.000700	7,12,13,23,25	13,14,17,18,19,21,22,28,30	UNINIT
