title  Photometry data for K8462852 from search centered on KIC8462852 using the kepler calibration catalog
REF	Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
K8462852	2429421.804248	1939.430971	12.09	 0.29	12.53	301.56625	 44.45742	 63.6	0.398	ac34957	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429427.770104	1939.447315	11.92	 0.32	13.53	301.56758	 44.45727	 75.6	0.655	ac34962	164	0	1357852674	4480	0.000700		1,12,13,16,17,18,19,21,22,23,28,30	7,8,12
K8462852	2429432.732060	1939.460910	11.97	 0.33	16.09	301.56471	 44.45738	 10.3	0.036	ir02870	164	33554944	1894658048	640	1.000000	9,25	12,13,17,18,19,21,22,23,28,29,30	7,9
K8462852	2429433.737331	1939.463664	11.90	 0.31	12.98	301.56695	 44.45929	-38.6	0.236	ac34971	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429446.745568	1939.499303	12.06	 0.97	12.17	301.56552	 44.45412	 32.7	0.611	ac34992	164	8396800	1357787136	4480	0.000700	13,23	12,13,17,18,19,21,22,23,28,30	7,8,12
K8462852	2429446.765850	1939.499358	12.08	 0.41	13.19	301.56535	 44.45741	 87.1	0.347	bm01359	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429446.812598	1939.499487	12.18	 0.38	13.05	301.56415	 44.45650	 45.5	0.373	bm01360	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429447.708933	1939.501942	12.24	 0.33	13.10	301.56383	 44.45611	 60.2	0.252	ac34996	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429447.751872	1939.502060	12.28	 0.22	12.76	301.56558	 44.45768	 70.5	0.328	ac34997	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429455.691469	1939.523812	11.86	 0.38	14.65	301.56444	 44.45728	 40.1	0.110	rh08948	164	0	1357853696	448	0.000700		10,12,13,16,17,18,19,21,22,23,28,30	6,7,8
K8462852	2429455.713977	1939.523874	12.00	 0.33	13.43	301.56388	 44.45747	 72.5	0.245	ac35017	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429456.668680	1939.526490	11.99	 0.26	15.24	301.56468	 44.45690	  3.5	0.170	md30209	164	0	1357854720	512	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	9
K8462852	2429457.672899	1939.529241	11.85	 0.32	17.97	301.56481	 44.45702	 58.7	0.074	mc30210	164	128	1492073474	584	0.000700	7	1,10,11,12,13,16,17,18,19,21,22,23,27,28,30	3,6,9
K8462852	2429457.672899	1939.529241	11.95	 0.25	16.06	301.56444	 44.45727	 33.7	0.171	md30210	164	0	1357854720	512	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	9
K8462852	2429457.746311	1939.529442	12.13	 0.30	13.01	301.56405	 44.45742	 19.6	0.362	ac35025	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429459.748515	1939.534927	12.05	 0.28	13.30	301.56505	 44.45662	 -8.7	0.414	rh08970	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429459.800804	1939.535071	12.52	 0.40	12.72	301.56314	 44.45608	 58.5	0.358	ac35030	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429461.741022	1939.540386	11.98	 0.46	12.64	301.56594	 44.45708	 59.6	0.582	ac35036	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429464.650823	1939.548358	12.02	 0.33	14.04	301.56483	 44.45701	-84.0	0.346	ac35046	164	0	1357852675	384	0.000700		0,1,12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429464.688071	1939.548460	11.92	 0.22	14.28	301.56464	 44.45738	 69.4	0.189	bm01395	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429465.710443	1939.551261	12.25	 0.40	13.25	301.56520	 44.45629	 54.4	0.156	ai34846	164	0	1357852675	384	0.000700		0,1,12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429465.715637	1939.551276	12.12	 0.33	13.25	301.56457	 44.45694	 -7.2	0.463	rh09000	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429465.741262	1939.551346	11.87	 0.25	14.69	301.56445	 44.45710	 24.4	0.155	md30229	164	75497472	1357789187	512	0.000700	23,26	0,1,11,12,13,17,18,19,21,22,23,28,30	9
K8462852	2429466.740627	1939.554084	12.18	 0.26	15.08	301.56491	 44.45717	-10.6	0.440	rh09001	164	128	1357852672	385	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,7,8
K8462852	2429476.683193	1939.581324	11.98	 0.28	12.30	301.55985	 44.45548	 24.2	0.268	bm01405	164	10493952	1357787138	384	0.000700	13,21,23	1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429481.669736	1939.594986	12.24	 0.48	13.38	301.56455	 44.45635	  4.5	0.476	rh09004	164	128	1357852672	385	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,7,8
K8462852	2429485.709244	1939.606053	12.01	 0.18	13.86	301.56428	 44.45737	 32.3	0.096	bm01433	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429486.605900	1939.608509	11.93	 0.30	13.64	301.56415	 44.45713	  1.7	0.149	ac35082	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429486.745103	1939.608891	12.08	 0.31	13.76	301.56456	 44.45695	 40.2	0.299	ac35084	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429487.591053	1939.611208	11.66	 0.41	12.80	301.56248	 44.45768	-55.7	0.174	ac35086	164	0	1357854722	256	0.000700		1,11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429488.643036	1939.614091	11.93	 0.29	13.81	301.56512	 44.45693	-35.8	0.046	rh09030	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429493.656047	1939.627825	11.94	 2.21	12.10	301.56422	 44.45798	-76.1	0.080	ac35098	164	33566720	1357787138	384	0.000700	12,13,25	1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429498.574852	1939.641301	12.16	 0.38	12.58	301.56434	 44.45575	  6.7	0.382	ac35102	164	33562624	1357787136	384	0.000700	13,25	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429498.667503	1939.641555	11.94	 0.21	12.19	301.56490	 44.45681	-10.8	0.478	bm01468	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429499.653489	1939.644256	11.92	 0.18	13.39	301.56446	 44.45661	-89.6	0.101	rh09054	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429509.600652	1939.671509	12.02	 0.42	12.66	301.56362	 44.45652	 47.1	0.518	bm01484	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429512.543741	1939.679572	12.38	 3.31	12.54	301.56634	 44.45685	-73.0	0.093	rh09065	164	12416	1357787136	385	0.000700	7,12,13	12,13,17,18,19,21,22,23,28,30	0,7,8
K8462852	2429512.632733	1939.679816	11.97	 0.35	12.91	301.56599	 44.45858	-11.9	0.209	ac35125	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429512.635301	1939.679823	12.39	 0.31	12.89	301.56513	 44.45690	-27.4	0.286	rh09068	164	128	1357852672	385	0.007500	7	12,13,16,17,18,19,21,22,23,28,30	0,7,8
K8462852	2429512.706661	1939.680018	12.25	 0.28	12.97	301.56502	 44.45658	-43.3	0.244	rh09071	164	128	1357852672	385	0.007500	7	12,13,16,17,18,19,21,22,23,28,30	0,7,8
K8462852	2429513.584624	1939.682424	12.05	 0.24	12.36	301.56603	 44.45634	-50.5	0.413	rh09076	164	8320	1357787136	385	0.007500	7,13	12,13,17,18,19,21,22,23,28,30	0,7,8
K8462852	2429513.624099	1939.682532	12.36	 2.22	12.39	301.56551	 44.45642	-35.4	0.164	rh09077	164	14464	1357787136	385	0.007500	7,11,12,13	12,13,17,18,19,21,22,23,28,30	0,7,8
K8462852	2429518.550101	1939.696028	12.33	 2.10	12.88	301.56621	 44.45650	-37.3	0.480	rh09088	164	4224	1357852674	385	0.000700	7,12	1,12,13,16,17,18,19,21,22,23,28,30	0,7,8
K8462852	2429518.656059	1939.696318	12.15	 0.45	12.77	301.56404	 44.45681	-65.1	0.345	rh09090	164	128	1357852672	385	0.007500	7	12,13,16,17,18,19,21,22,23,28,30	0,7,8
K8462852	2429518.699341	1939.696437	12.06	 1.13	12.98	301.56635	 44.45637	-43.5	0.482	rh09091	164	4224	1357854720	257	0.007500	7,12	11,12,13,16,17,18,19,21,22,23,28,30	0,8
K8462852	2429518.763055	1939.696611	12.17	 1.06	13.18	301.56595	 44.45657	-34.1	0.449	rh09092	164	4224	1357852672	385	0.007500	7,12	12,13,16,17,18,19,21,22,23,28,30	0,7,8
K8462852	2429521.550155	1939.704247	12.08	 0.26	13.35	301.56495	 44.45705	 59.2	0.112	ac35144	164	128	1487878144	264	0.000700	7	11,12,13,16,17,18,19,21,23,27,28,30	3,8
K8462852	2429522.527514	1939.706925	12.05	 0.28	12.81	301.56083	 44.45736	-69.2	0.571	bm01513	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429522.614577	1939.707163	12.06	 0.36	13.82	301.56493	 44.45684	 29.7	0.115	ac35150	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429526.545729	1939.717934	12.02	 0.25	15.07	301.56465	 44.45722	 -9.5	0.354	rh09135	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429528.574495	1939.723492	12.30	 0.37	12.73	301.56636	 44.45948	-27.2	0.387	ac35176	164	67117056	1357787139	384	0.000700	13,26	0,1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429528.575880	1939.723496	11.79	 0.22	14.29	301.56447	 44.45643	  2.8	0.315	rh09142	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429529.523456	1939.726092	11.86	 0.15	13.89	301.56478	 44.45726	 82.6	0.527	bm01542	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429529.528453	1939.726105	12.16	 0.39	12.59	301.56434	 44.45814	 73.5	0.059	ac35181	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429529.563622	1939.726202	11.93	 0.30	13.35	301.56446	 44.45757	 61.0	0.319	bm01543	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429541.682291	1939.759404	12.29	 0.45	12.39	301.56418	 44.45596	-32.3	0.495	ai35030	164	8192	1357787139	384	0.000700	13	0,1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429547.524759	1939.775410	12.06	 0.36	13.42	301.56505	 44.45813	  1.9	0.388	ac35209	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429547.543192	1939.775461	11.94	 0.24	15.86	301.56454	 44.45701	 76.9	0.076	mc30421	164	0	1357855744	576	0.000010		10,11,12,13,16,17,18,19,21,22,23,28,30	6,9
K8462852	2429547.565457	1939.775522	12.24	 0.34	15.37	301.56472	 44.45701	 73.4	0.029	mc30422	164	0	1357855744	576	0.000010		10,11,12,13,16,17,18,19,21,22,23,28,30	6,9
K8462852	2429550.498296	1939.783557	12.02	 0.29	12.87	301.56405	 44.45705	  5.2	0.348	bm01563	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429550.547616	1939.783692	12.01	 0.12	14.68	301.56556	 44.45713	 -5.4	0.430	rh09182	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429550.588128	1939.783803	12.13	 0.30	12.32	301.56402	 44.45737	-23.8	0.228	ac35218	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429553.515759	1939.791824	12.02	 0.18	14.17	301.56628	 44.45711	-13.2	0.084	ac35232	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429555.480288	1939.797206	11.87	 0.34	14.12	301.56484	 44.45685	 61.0	0.312	bm01596	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429555.545823	1939.797386	12.26	 0.25	14.11	301.56503	 44.45715	-69.8	0.090	mc30464	164	16512	1357852672	645	0.000010	7,14	12,13,16,17,18,19,21,22,23,28,30	0,2,7,9
K8462852	2429555.561463	1939.797429	12.29	 0.23	14.30	301.56476	 44.45699	-76.4	0.206	mc30465	164	16512	1357854720	517	0.000010	7,14	11,12,13,16,17,18,19,21,22,23,28,30	0,2,9
K8462852	2429555.565271	1939.797439	12.03	 2.16	12.54	301.56481	 44.45785	-33.2	0.075	ir03164	164	268474496	1089089536	641	0.000700	7,11,12,15,28	12,13,17,19,21,22,23,30	0,7,9
K8462852	2429556.484937	1939.799959	12.33	 0.25	14.27	301.56473	 44.45697	-88.4	0.103	mc30468	164	128	1357852672	645	0.000010	7	12,13,16,17,18,19,21,22,23,28,30	0,2,7,9
K8462852	2429556.572541	1939.800199	12.31	 0.20	14.11	301.56513	 44.45674	-11.0	0.112	mc30469	164	128	1357852672	645	0.000010	7	12,13,16,17,18,19,21,22,23,28,30	0,2,7,9
K8462852	2429557.474396	1939.802670	12.31	 0.39	13.31	301.56492	 44.45728	 32.4	0.277	bm01611	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429557.493245	1939.802721	11.99	 0.27	12.93	301.56537	 44.45769	 43.2	0.404	ac35248	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429559.523017	1939.808282	12.01	 0.35	13.24	301.56381	 44.45667	 49.0	0.381	ac35256	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429561.476462	1939.813634	11.93	 0.31	13.21	301.56442	 44.45699	 58.4	0.397	bm01633	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429561.575296	1939.813905	12.15	 0.25	15.01	301.56461	 44.45706	-84.5	0.199	ir03195	164	128	1357855744	577	0.000700	7	10,11,12,13,16,17,18,19,21,22,23,28,30	0,6,9
K8462852	2429561.618232	1939.814023	12.03	 0.25	14.80	301.56471	 44.45712	 59.6	0.062	ir03196	164	0	1357855744	576	0.000700		10,11,12,13,16,17,18,19,21,22,23,28,30	6,9
K8462852	2429565.513298	1939.824694	11.90	 0.39	12.50	301.56584	 44.45722	 35.6	0.565	ac35271	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429566.487324	1939.827363	12.16	 0.27	15.24	301.56457	 44.45701	-45.3	0.474	ir03207	164	16384	1357855744	576	0.000700	14	10,11,12,13,16,17,18,19,21,22,23,28,30	6,9
K8462852	2429566.533030	1939.827488	12.07	 0.30	15.00	301.56468	 44.45713	 47.8	0.384	ir03208	164	16448	1357852672	640	0.000700	6,14	12,13,16,17,18,19,21,22,23,28,30	7,9
K8462852	2429569.512238	1939.835650	12.07	 0.24	13.10	301.56301	 44.45618	 33.3	0.379	ac35287	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429571.511880	1939.841128	12.13	 0.12	12.98	301.56458	 44.45787	 34.5	0.366	ac35302	164	0	1357852673	384	0.000700		0,12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429571.546852	1939.841224	11.81	 0.27	17.05	301.56484	 44.45735	 18.6	0.047	ir03239	164	33554432	1357790208	576	0.000700	25	10,11,12,13,17,18,19,21,22,23,28,30	6,9
K8462852	2429575.512743	1939.852090	12.00	 0.30	14.34	301.56450	 44.45719	-33.6	0.192	bm01695	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429575.551871	1939.852197	12.02	 0.30	14.58	301.56498	 44.45734	-17.5	0.332	bm01696	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429576.521198	1939.854853	11.82	 0.39	16.22	301.56466	 44.45700	  8.6	0.381	ir03250	164	16384	1357855744	576	0.000700	14	10,11,12,13,16,17,18,19,21,22,23,28,30	6,9
K8462852	2429586.487540	1939.882158	12.42	 0.26	13.24	301.56348	 44.45658	 15.5	0.202	ac35345	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429591.489583	1939.895862	12.37	 0.34	13.01	301.56375	 44.45836	-32.1	0.143	ac35352	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429757.799335	1940.350545	11.95	 0.29	13.34	301.56599	 44.45695	 76.1	0.356	ac35693	164	0	1357852674	384	0.000700		1,12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429759.813010	1940.356046	11.93	 0.30	13.43	301.56475	 44.45631	 55.3	0.112	ac35697	164	0	1357854721	256	0.000700		0,11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429786.772698	1940.429707	11.86	 0.39	14.44	301.56455	 44.45711	 28.9	0.136	rh09721	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429797.780007	1940.459781	11.88	 0.40	14.15	301.56486	 44.45718	 70.9	0.429	bm02432	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429800.772966	1940.467959	12.12	 0.34	12.87	301.56553	 44.45693	 72.5	0.629	bm02433	164	0	1357852672	4480	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8,12
K8462852	2429800.776580	1940.467969	12.30	 0.25	12.31	301.56513	 44.45525	 29.9	0.347	ac35737	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429802.768963	1940.473412	12.13	 0.38	12.98	301.56554	 44.45694	 88.0	0.570	bm02445	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429807.804459	1940.487171	12.00	 0.36	12.82	301.56516	 44.45731	-27.5	0.399	ac35745	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429808.809380	1940.489916	11.88	 0.43	14.22	301.56466	 44.45708	  4.3	0.099	rh09743	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429810.720529	1940.495138	11.84	 0.17	14.98	301.56500	 44.45697	 29.5	0.088	rh09745	164	128	1487878144	264	0.000700	7	11,12,13,16,17,18,19,21,23,27,28,30	3,8
K8462852	2429810.736113	1940.495181	12.14	 0.39	13.28	301.56505	 44.45530	 32.0	0.220	ac35750	164	0	1357854722	256	0.000700		1,11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429812.724134	1940.500612	11.81	 0.20	13.32	301.56394	 44.45639	  0.4	0.534	ac35753	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429816.724756	1940.511543	12.26	 0.22	13.85	301.56491	 44.45793	 24.0	0.493	ac35762	164	128	1487876096	392	0.000700	7	12,13,16,17,18,19,21,23,27,28,30	3,7,8
K8462852	2429817.703354	1940.514217	11.88	 0.18	15.15	301.56466	 44.45697	  7.9	0.114	rh09763	164	0	1357853696	448	0.000700		10,12,13,16,17,18,19,21,22,23,28,30	6,7,8
K8462852	2429817.752873	1940.514352	11.88	 0.18	15.12	301.56450	 44.45751	-11.2	0.425	rh09764	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429818.679874	1940.516885	11.88	 0.34	15.16	301.56461	 44.45704	 83.7	0.228	md30938	164	0	1357854720	512	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	9
K8462852	2429819.790406	1940.519919	12.06	 0.28	13.08	301.56531	 44.45713	-30.0	0.520	ac35771	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429821.783264	1940.525364	12.02	 0.30	12.50	301.56448	 44.45722	-29.7	0.684	ac35774	164	8192	1357787136	4480	0.001389	13	12,13,17,18,19,21,22,23,28,30	7,8,12
K8462852	2429825.702685	1940.536073	12.01	 0.27	13.64	301.56443	 44.45755	 80.8	0.096	bm02500	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429825.744586	1940.536187	12.13	 0.27	14.51	301.56432	 44.45670	 38.2	0.229	bm02501	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429825.787328	1940.536304	12.12	 0.26	12.78	301.56486	 44.45733	-23.9	0.609	ac35781	164	0	1357852672	4480	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8,12
K8462852	2429839.641655	1940.574158	11.99	 0.29	13.79	301.56433	 44.45707	 -2.8	0.244	rh09769	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429845.672429	1940.590635	12.16	 0.26	13.34	301.56323	 44.45710	-37.7	0.434	ac35803	164	128	1487878144	264	0.000700	7	11,12,13,16,17,18,19,21,23,27,28,30	3,8
K8462852	2429847.629932	1940.595983	11.91	 0.33	14.62	301.56465	 44.45722	-87.3	0.175	rh09782	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429847.682070	1940.596126	12.01	 0.35	14.39	301.56482	 44.45744	 52.5	0.249	bm02536	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429847.723276	1940.596238	12.12	 0.29	14.54	301.56451	 44.45702	 14.3	0.307	bm02537	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429850.780698	1940.604592	12.19	 0.29	12.88	301.56506	 44.45652	 12.9	0.109	ai35760	164	0	1357852675	384	0.000700		0,1,12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429853.676448	1940.612504	12.05	 0.29	13.32	301.56461	 44.45725	 23.9	0.157	bm02558	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429856.589111	1940.620462	12.30	 0.27	12.66	301.56323	 44.45699	-61.1	0.039	ac35830	164	33562624	1357787136	384	0.000700	13,25	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429856.657178	1940.620648	11.89	 0.22	13.23	301.56483	 44.45699	 53.9	0.291	bm02564	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429856.699076	1940.620763	12.18	 0.34	13.18	301.56478	 44.45803	 10.2	0.459	bm02565	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429857.641784	1940.623338	12.09	 0.30	12.83	301.56398	 44.45725	-83.5	0.350	rh09801	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429862.582063	1940.636836	12.03	 0.29	13.85	301.56455	 44.45738	  6.5	0.026	rh09807	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429862.631234	1940.636971	11.95	 0.27	12.29	301.56333	 44.45768	 -5.0	0.294	ac35847	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429862.640779	1940.636997	11.84	 0.27	12.77	301.56523	 44.45679	 17.2	0.269	bm02584	164	33554432	1357787136	384	0.000700	25	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429862.683371	1940.637113	12.17	 0.36	13.06	301.56464	 44.45750	-10.8	0.264	bm02585	164	64	1357852672	384	0.000700	6	12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429863.569286	1940.639534	11.84	 0.33	14.67	301.56464	 44.45726	  0.9	0.094	rh09813	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429863.723377	1940.639955	11.77	 0.39	12.13	301.56351	 44.45418	 51.2	0.503	ac35854	164	33562624	1357787136	384	0.000700	13,25	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429868.664325	1940.653454	12.04	 0.31	13.64	301.56429	 44.45652	-38.0	0.520	ac35866	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429869.676820	1940.656221	12.25	 0.27	12.33	301.56561	 44.45971	-88.6	0.371	ac35870	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429881.542421	1940.688640	12.14	 0.31	14.06	301.56458	 44.45702	-14.2	0.166	rh09857	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429881.562009	1940.688694	11.85	 0.23	14.44	301.56484	 44.45693	 61.8	0.352	bm02638	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429881.579472	1940.688742	12.27	 0.18	13.05	301.56451	 44.45680	 50.5	0.488	ac35895	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429881.604945	1940.688811	12.05	 0.27	14.26	301.56414	 44.45715	  3.1	0.197	bm02639	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429887.539611	1940.705026	12.01	 0.31	12.75	301.56500	 44.45730	 37.2	0.316	bm02658	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429892.522026	1940.718639	12.05	 0.26	14.01	301.56477	 44.45688	 38.5	0.066	bm02668	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429892.558731	1940.718740	11.97	 0.31	13.22	301.56447	 44.45760	 -5.8	0.246	bm02669	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429900.539228	1940.740544	12.25	 0.24	13.13	301.56531	 44.45736	-57.9	0.477	ac35929	164	128	1487878144	264	0.000700	7	11,12,13,16,17,18,19,21,23,27,28,30	3,8
K8462852	2429901.499957	1940.743169	12.01	 0.35	14.37	301.56468	 44.45694	 69.8	0.261	bm02722	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2429901.535969	1940.743268	12.05	 0.29	13.05	301.56467	 44.45712	-25.5	0.068	bm02723	164	64	1357854720	256	0.000700	6	11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2429912.485465	1940.773184	11.79	 0.21	13.76	301.56437	 44.45730	-56.7	0.265	bm02772	164	33554432	1357787136	384	0.000700	25	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2429912.512969	1940.773259	12.05	 0.32	13.63	301.56460	 44.45745	-71.1	0.412	rh09907	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
